imdbID,Title,Year,Month,Box_Office,IMDB_Value,RT_Value,MC_Value,Vote_Average,Rated,Director,Language,Country,Runtime,Actor_1,Actor_2,Actor_3,Genre_1,Genre_2,Genre_3
tt1333998,GasHole,2010,04,,68.0,63.0,63.0,63.0,Not Rated,"Scott Roberts, Jeremy Wagener",English,United States,101.0,Peter Gallagher, Anna Eshoo, Brian Pauwels,Documentary,,
tt2091890,Generation Baby Buster,2011,01,,72.0,0.0,0.0,0.0,Not Rated,Terra Renton,English,Canada,91.0,,,,Documentary,,
tt1657888,Genetic Chile,2010,07,,64.0,0.0,0.0,0.0,Not Rated,Christopher Dudley,English,United States,61.0,Isaura Andaluz, Christopher Dudley, Constance Falk,Documentary,,
tt1326223,God Went Surfing with the Devil,2010,02,,70.0,65.0,65.0,65.0,Not Rated,Alexander Klein,English,United States,0.0,Ibrahim N. Arafat, Matthew Olsen, Arthur Rashkovan,Documentary,,
tt0417750,Hempsters: Plant the Seed,2008,05,,71.0,59.0,59.0,59.0,TV-G,Michael P. Henning,English,United States,90.0,Woody Harrelson, Willie Nelson, Merle Haggard,Documentary,,
tt0972380,Inside the Circle,2009,01,,84.0,0.0,0.0,0.0,,Marcy Garriott,English,United States,102.0,Romeo Navarro, Omar Davila, Joshua Lee Ayers,Documentary,,
tt1426386,Lost Angels: Skid Row Is My Home,2012,12,12025.0,75.0,100.0,64.0,64.0,Not Rated,Thomas Napper,English,United States,77.0,Kevin Cohen, Manuel Compito, Danny Harris,Documentary,,
tt4759240,Message from Hiroshima,2015,08,,71.0,80.0,80.0,80.0,,Masaaki Tanabe,Japanese,Japan,53.0,George Takei,,,Documentary,,
tt1245098,Robert Williams Mr. Bitchin',2013,01,,77.0,80.0,80.0,80.0,Not Rated,"Mary C Reese, Doug Blake, Nancye Ferguson",English,United States,89.0,Robert Williams, Suzanne Williams, Jimmy Brucker,Documentary,,
tt1054118,No Subtitles Necessary: Laszlo & Vilmos,2009,01,,78.0,61.0,61.0,61.0,Not Rated,James Chressanthis,English,United States,86.0,Karen Black, Peter Bogdanovich, Sandra Bullock,Documentary,,
tt1683463,Norman Mailer: The American,2012,05,,67.0,70.0,70.0,70.0,Not Rated,Joseph Mantegna,Spanish,United States,85.0,Jack Abbott, Muhammad Ali, Nicole Barrett,Documentary,,
tt1422729,Ptown Diaries,2009,06,,71.0,0.0,0.0,0.0,,Joseph Mantegna,English,United States,90.0,Alan Cumming, Michael Cunningham, Lea DeLaria,Documentary,,
tt2070793,Ride Report,2014,06,,77.0,63.0,63.0,63.0,,"Matt Kendall, Tiernan Turner",English,United States,90.0,Brandon Kappert, Matt Kendall, Tiernan Turner,,,
tt5069996,Rising Tides,2016,06,,69.0,0.0,0.0,0.0,,"J. Lazarus Auerbach, Scott Duthie",English,United States,89.0,Gary Appelson, J. Lazarus Auerbach, Kannon Auerbach,,,
tt4162992,Rotor DR1,2015,10,,35.0,30.0,30.0,30.0,,Chad Kapper,English,United States,98.0,Christian Kapper, Natalie Welch, Tom E. Nicholson,Science Fiction,Family,
tt1954214,A Second Knock at the Door,2012,03,,74.0,50.0,50.0,50.0,,Christopher E. Grimes,English,United States,92.0,Paul Binder,,,Documentary,War,History
tt6608138,I See You,2017,07,,75.0,78.0,78.0,78.0,TV-PG,Sigrid Andrea Bernardo,Tagalog,Philippines,84.0,Alessandra de Rossi, Empoy Marquez, Junpei Yamamoto,Comedy,Romance,
tt1934194,Blood Pressure,2012,10,,66.0,63.0,63.0,63.0,Unrated,Sean Garrity,English,Canada,101.0,Michelle Giroux, Judah Katz, Jonas Chernick,Thriller,Drama,
tt4628812,The Breakup Playlist,2015,07,,65.0,68.0,68.0,68.0,TV-PG,Dan Villegas,Filipino,Philippines,117.0,Piolo Pascual, Sarah Geronimo, Rio Locsin,Drama,Romance,
tt5143890,Justice,2017,09,3259.0,40.0,59.0,59.0,59.0,R,Richard Gabai,,United States,99.0,Stephen Lang, Jackson Rathbone, Jamie-Lynn Sigler,Western,,
tt5189770,Happy Hunting,2017,09,,51.0,100.0,50.98,50.98,,"Joe Dietsch, Louie Gibson",English,,91.0,Martin Dingle Wall, Ken Lally, Kenny Wormald,Horror,Thriller,
tt0818897,All My Friends Are Leaving Brisbane,2007,01,,56.0,60.0,60.0,60.0,,Louise Alston,English,Australia,76.0,Charlotte Gregg, Matt Zeremes, Ryan Johnson,Comedy,,
tt7291268,Gaga: Five Foot Two,2017,09,,70.0,73.0,63.0,74.93,TV-MA,Chris Moukarbel,English,United States,100.0,Sandra Amador, Michael Bearden, Tony Bennett,Music,Documentary,
tt0458072,Provoked,2007,04,761740.0,64.0,28.0,39.0,65.28999999999999,Not Rated,Jag Mundhra,English,United Kingdom,87.0,Aishwarya Rai Bachchan, Miranda Richardson, Naveen Andrews,Drama,,
tt6304046,Thelma,2017,09,147391.0,70.0,92.0,74.0,68.43,Not Rated,Joachim Trier,English,Norway,116.0,Eili Harboe, Kaya Wilkins, Henrik Rafaelsen,Drama,Mystery,Thriller
tt6573444,Human Flow,2017,10,,71.0,91.0,77.0,68.31,PG-13,Ai Weiwei,English,,140.0,Israa Abboud, Hiba Abed, Rami Abu Sondos,Documentary,,
tt3346766,Mary's Land,2013,12,,64.0,66.36,66.36,66.36,PG-13,Juan Manuel Cotelo,Spanish,Spain,116.0,John Bruchalski, Silvia Buso, Clara Cotelo,Documentary,Comedy,Drama
tt2088950,The Show,2017,09,,56.0,11.0,35.0,56.849999999999994,R,Giancarlo Esposito,English,,104.0,Josh Duhamel, Giancarlo Esposito, Famke Janssen,Drama,,
tt5689068,Killing Gunther,2017,09,,48.0,46.0,53.0,47.519999999999996,R,Taran Killam,English,United States,93.0,Taran Killam, Dave 'Squatch' Ward, Bobby Moynihan,Action,Comedy,
tt1662500,Everlasting,2016,02,,61.0,100.0,58.0,58.0,,Anthony Stabley,English,United States,87.0,Bai Ling, Elisabeth Röhm, Michael Massee,Crime,Drama,Thriller
tt4173306,The Rizen,2017,01,,34.0,52.0,52.0,52.0,,Matt Mitchell,English,United Kingdom,94.0,Laura Swift, Patrick Knowles, Christopher Tajah,Action,Science Fiction,Horror
tt3532278,Brothers of the Wind,2015,12,,68.0,72.33,72.33,72.33,TV-G,"Gerardo Olivares, Otmar Penker",English,Austria,98.0,Jean Reno, Tobias Moretti, Manuel Camacho,Adventure,Drama,Family
tt6777056,Closeness,2017,08,,68.0,88.0,53.0,70.44,,Kantemir Balagov,Russian,Russia,118.0,Atrem Cipin, Olga Dragunova, Veniamin Kac,Drama,,
tt5982852,Jolly LLB 2,2017,02,1654254.0,72.0,69.0,69.76,69.76,Not Rated,Subhash Kapoor,Hindi,India,140.0,Akshay Kumar, Huma Qureshi, Saurabh Shukla,Comedy,Crime,
tt6776572,Beauty and the Dogs,2017,10,8915.0,70.0,68.0,65.0,69.06,TV-MA,Kaouther Ben Hania,Arabic,Tunisia,100.0,Mariam Al Ferjani, Ghanem Zrelli, Noomen Hamda,Crime,Drama,Thriller
tt2101347,When Elephants Were Young,2016,08,,71.0,85.0,85.0,85.0,Unrated,Patricia Sims,English,Canada,90.0,William Shatner,,,Adventure,Documentary,
tt1188982,Jai Ho,2014,01,1264515.0,50.0,15.0,49.699999999999996,49.699999999999996,Not Rated,Sohail Khan,Hindi,India,145.0,Salman Khan, Abhinay Raj Singh, Daisy Shah,Action,Drama,
tt5859238,Lucky,2017,09,955925.0,73.0,73.04,80.0,73.04,Not Rated,John Carroll Lynch,English,United States,88.0,Harry Dean Stanton, David Lynch, Ron Livingston,Drama,,
tt4982356,The Forest,2016,03,,64.0,10.0,61.0,61.0,,Paul Spurrier,Thai,Thailand,109.0,Wannasa Wintawong, Tanapol Kamkunkam, Asanee Suwan,Drama,Horror,Fantasy
tt3923004,Lake Alice,2018,07,,37.0,40.0,40.0,40.0,TV-14,Ben Milliken,English,United States,80.0,Peter O'Brien, Laura Niemi, Brando Eaton,Horror,,
tt3281502,There Is a New World Somewhere,2015,04,,60.0,28.0,28.0,28.0,Not Rated,Li Lu,English,United States,102.0,Agnes Bruckner, Maurice Compte, Ashley Bell,Adventure,Drama,Romance
tt1555084,Land of Oblivion,2012,03,,63.0,55.79,55.79,55.79,,Michale Boganim,French,France,108.0,Olga Kurylenko, Andrzej Chyra, Ilya Iosifov,Drama,,
