imdbID,Title,Year,Month,Box_Office,IMDB_Value,RT_Value,MC_Value,Vote_Average,Rated,Director,Language,Country,Runtime,Actor_1,Actor_2,Actor_3,Genre_1,Genre_2,Genre_3,Awards,Nominations,Adj_Box_Office,Log_Box_Office,Genre,Sub_Genre
tt7853292,Antariksham 9000 kmph,2018,12,753.0,59.0,60.0,60.0,60.0,Not Rated,Sankalp Reddy,Telugu,India,140.0,Varun Tej, Aditi Rao Hydari, Lavanya Tripathi,Sci-Fi/Fantasy,Thriller/Horror,Unknown,0.0,0.0,812.5636083422606,6.700194198330085,Thriller/Horror,Sci-Fi/Fantasy
tt6433832,The Tree of Blood,2018,10,315750.0,64.0,55.0,64.62,64.62,TV-MA,Julio Medem,Spanish,Spain,130.0,Álvaro Cervantes, Úrsula Corberó, Patricia López Arnaiz,Drama,Unknown,Unknown,0.0,0.0,340726.37361762126,12.738835010742928,Drama,Unknown
tt2152779,Ma première fois,2012,1,1362522.0,61.0,66.0,66.0,66.0,Unknown,Marie-Castille Mention-Schaar,French,France,95.0,Esther Comar, Martin Cannavo, Vincent Perez,Drama,Romance,Unknown,0.0,0.0,1608067.2244919294,14.290543534123266,Drama,Romance
tt7715202,Sarkar,2018,11,1357697.0,67.0,60.1,60.1,60.1,Not Rated,A.R. Murugadoss,Tamil,India,164.0,Joseph Vijay, Varalaxmi Sarathkumar, Keerthy Suresh,Action/Adventure,Drama,Unknown,0.0,0.0,1465093.191707121,14.197429410496914,Action/Adventure,Drama
tt5080556,2.0,2018,11,4152000.0,61.0,55.0,61.02,61.02,Not Rated,S. Shankar,Hindi,India,149.0,Rajinikanth, Akshay Kumar, Amy Jackson,Action/Adventure,Sci-Fi/Fantasy,Sci-Fi/Fantasy,0.0,0.0,4480430.414126249,15.315229674358052,Action/Adventure,Sci-Fi/Fantasy
tt6129302,Bhavesh Joshi Superhero,2018,6,57376.0,76.0,42.0,78.97,78.97,Not Rated,Vikramaditya Motwane,Hindi,India,155.0,Harshvardhan Kapoor, Priyanshu Painyuli, Ashish Verma,Action/Adventure,Drama,Unknown,0.0,0.0,61914.541291162735,11.033510346935053,Action/Adventure,Drama
tt1793224,Friends: Naki on the Monster Island,2011,12,18760582.0,64.0,72.0,72.0,72.0,Unknown,Takashi Yamazaki,Japanese,Japan,87.0,Sadao Abe, Shingo Katori, Seishirô Katô,Family,Comedy,Family,0.0,0.0,22599704.38447757,16.933447383824117,Comedy,Family
tt7183578,Project Gutenberg,2018,9,4328060.0,68.0,71.0,70.0,70.0,Unknown,Felix Chong,Cantonese,China,130.0,Chow Yun-Fat, Aaron Kwok, Jingchu Zhang,Action/Adventure,Crime,Unknown,0.0,0.0,4670417.066031612,15.35675893315882,Action/Adventure,Crime
tt2180481,Nejvetsi z Cechu,2010,8,19000.0,62.0,52.0,52.0,52.0,Unknown,Robert Sedlácek,Czech,Czech Republic,99.0,Simona Babcáková, Igor Bares, Michal Bumbálek,Comedy,Unknown,Unknown,0.0,0.0,23610.58627141652,10.06945046125862,Comedy,Unknown
tt5729818,Gaspard at the Wedding,2018,1,852844.0,61.0,61.0,61.0,61.0,Not Rated,Antony Cordier,French,France,103.0,Félix Moati, Laetitia Dosch, Christa Théret,Comedy,Drama,Unknown,0.0,0.0,920305.442221842,13.732460896339662,Comedy,Drama
tt6500276,After You're Gone,2016,6,223014.0,60.0,69.0,69.0,69.0,Not Rated,Anna Matison,Russian,Russia,120.0,Sergey Bezrukov, Anastasiya Bezrukova, Karina Andolenko,Drama,Unknown,Unknown,0.0,0.0,251784.75452799292,12.436329852802269,Drama,Unknown
tt7264116,Candelaria,2018,3,46674.0,72.0,68.27,68.27,68.27,Unknown,Jhonny Hendrix,Spanish,Colombia,87.0,Alden Knight, Verónica Lynn, Manuel Viveros,Drama,Unknown,Unknown,0.0,0.0,50365.99449637008,10.82707151396502,Drama,Unknown
tt7533956,The Full House,2018,3,3475271.0,54.0,57.69,57.69,57.69,Unknown,Emmanuel Gillibert,French,France,0.0,Arnaud Ducret, Louise Bourgoin, Timéo Bolland,Comedy,Unknown,Unknown,0.0,0.0,3750170.974405334,15.137311990082011,Comedy,Unknown
tt5116504,True to the Game,2017,9,1231040.0,52.0,62.0,59.84,59.84,R,Preston A. Whitmore II,English,United States,108.0,Columbus Short, Vivica A. Fox, Erica Peeples,Drama,Unknown,Unknown,0.0,0.0,1360863.6945169712,14.12363012563871,Drama,Unknown
tt1310501,The Devil's Game,2008,1,10287987.0,66.0,57.0,57.0,57.0,Unknown,In-ho Yun,Korean,South Korea,116.0,Shin Ha-kyun, Byun Hee-Bong, Lee Hye-yeong,Thriller/Horror,Drama,Unknown,0.0,0.0,12947965.599132389,16.376449237176764,Drama,Thriller/Horror
tt1430638,24 Hours to Die,2008,9,2733790.0,62.0,68.48,68.48,68.48,Not Rated,Kwon Hyeong-jin,Korean,South Korea,96.0,Hae-Jin Yoo, Jin Goo, Yeong Bang,Thriller/Horror,Unknown,Unknown,0.0,0.0,3440616.6021838994,15.05116125810805,Thriller/Horror,Unknown
tt1662506,Paradise Murdered,2007,4,14249906.0,56.0,66.0,66.0,66.0,Not Rated,Han-min Kim,Korean,South Korea,110.0,Park Hae-il, Sol-mi Park, Ji-ru Sung,Thriller/Horror,Mystery,Unknown,0.0,0.0,18622840.66334848,16.739899377970286,Thriller/Horror,Mystery
tt1703938,Death Bell 2: Bloody Camp,2010,7,4997138.0,49.0,59.84,59.84,59.84,TV-MA,Seon-Dong Yu,Korean,South Korea,82.0,Ji Chang-Wook, Ah-Jin Choi, Park Eun-bin,Thriller/Horror,Unknown,Unknown,0.0,0.0,6209755.676798621,15.641632109624997,Thriller/Horror,Unknown
tt1798181,Enemy at the Dead End,2010,8,832710.0,65.0,62.94,62.94,62.94,Unknown,"Owen Cho, Sang-Hwa Kim, Cho Owen",Korean,South Korea,92.0,Ho-jin Chun, Hae-Jin Yoo,Unknown,Thriller/Horror,Unknown,Unknown,0.0,0.0,1034777.4365300656,13.84969692438878,Thriller/Horror,Unknown
tt1867984,Happy Killers,2010,4,3774925.0,58.0,52.31,52.31,52.31,Unknown,Dong-wook Kim,Korean,South Korea,105.0,Shim Eun-kyung, Seong-sik Han, Dong-wook Kim,Comedy,Thriller/Horror,Unknown,0.0,0.0,4690957.49371721,15.361147276028271,Comedy,Thriller/Horror
tt2041374,The Showdown,2011,2,277996.0,58.0,66.67,66.67,66.67,Unknown,Park Hoon-jung,Korean,South Korea,111.0,Hee-soon Park, Jin Goo, Chang-Seok Ko,Action/Adventure,Drama,Unknown,0.0,0.0,334884.4625431784,12.721540863388872,Action/Adventure,Drama
tt2171847,Dead Mine,2012,9,26597.0,45.0,45.55,45.55,45.55,Not Rated,Steven Sheil,Japanese,Indonesia,91.0,Miki Mizuno, Sam Hazeldine, Ario Bayu,Action/Adventure,Thriller/Horror,Unknown,0.0,0.0,31390.145604850302,10.354249288399638,Action/Adventure,Thriller/Horror
tt2179231,The Bromley Boys,2018,6,19996.0,62.0,58.0,40.0,58.0,Unknown,Steve M Kelly,Unknown,United Kingdom,97.0,Brenock O'Connor, Jamie Foreman, Alan Davies,Comedy,Unknown,Unknown,0.0,0.0,21577.718343176417,9.979416503063652,Comedy,Unknown
tt6857282,Ordinary Person,2017,3,2574748.0,64.0,72.35000000000001,72.35000000000001,72.35000000000001,Not Rated,Bong-han Kim,Korean,South Korea,121.0,Yoon-So Choi, Hee Sun Chung, Son Hyeon-ju,Action/Adventure,Action/Adventure,Drama,0.0,0.0,2846277.193048303,14.861522450305946,Action/Adventure,Action/Adventure
tt9282616,A Cool Fish,2018,11,551876.0,69.0,20.0,65.85,65.85,Not Rated,Xiaozhi Rao,Mandarin,China,108.0,Jianbin Chen, Suxi Ren, Binlong Pan,Comedy,Thriller/Horror,Crime,0.0,0.0,595530.3504880391,13.29720763287344,Comedy,Thriller/Horror
tt8081830,The Age of Blood,2017,11,149935.0,56.0,61.31999999999999,61.31999999999999,61.31999999999999,Unknown,Hong-sun Kim,Korean,South Korea,103.0,Dan-bi Geum, Jung Hae-in, Seung-jin Hong,Action/Adventure,Drama,History,0.0,0.0,165746.92783126634,12.018217372921685,Action/Adventure,Drama
tt7521990,Golden Job,2018,9,285795.0,56.0,65.39,65.39,65.39,TV-14,Kar Lok Chin,Cantonese,Hong Kong,100.0,Ekin Cheng, Jordan Chan, Michael Tse,Action/Adventure,Action/Adventure,Crime,0.0,0.0,308401.88107061933,12.639159020103486,Action/Adventure,Action/Adventure
tt7469972,Always Be with You,2017,10,7052423.0,53.0,59.52,59.52,59.52,Unknown,Herman Yau,Cantonese,Hong Kong,98.0,Julian Cheung, Louis Koo, Charmaine Sheh,Thriller/Horror,Mystery,Unknown,0.0,0.0,7796161.310011423,15.869142030777184,Thriller/Horror,Mystery
tt7240562,Colour of the Game,2017,8,5029820.0,54.0,64.0,64.0,64.0,Unknown,Ka-Wai Kam,Cantonese,China,0.0,Simon Yam, Jordan Chan, Philip Ng,Drama,Action/Adventure,Thriller/Horror,0.0,0.0,5560257.528557441,15.531154983239986,Drama,Action/Adventure
tt7160176,The Fortress,2017,10,252895.0,68.0,63.0,66.62,66.62,Not Rated,Hwang Dong-hyuk,Korean,South Korea,140.0,Lee Byung-hun, Kim Yoon-seok, Park Hae-il,War,Drama,History,0.0,0.0,279564.9402333551,12.540989888894918,Drama,War
tt7095654,Believer,2018,5,365639.0,65.0,83.0,58.0,73.23,Not Rated,Hae-Young Lee,Korean,South Korea,123.0,Ryu Jun-Yeol, Cho Jin-woong, Seung-Won Cha,Action/Adventure,Action/Adventure,Thriller/Horror,0.0,0.0,394561.6802000741,12.885530757363671,Action/Adventure,Action/Adventure
tt6848094,The Sheriff in Town,2017,5,18303514.0,59.0,61.43,61.43,61.43,Unknown,Hyeong-ju Kim,Korean,South Korea,115.0,Cho Jin-woong, Kim Jong-goo, Jae-Yeong Kim,Comedy,Comedy,Unknown,0.0,0.0,20233776.06307115,16.822863848328378,Comedy,Comedy
tt6814252,House of the Disappeared,2017,4,897077.0,63.0,73.57000000000001,73.57000000000001,73.57000000000001,Unknown,Dae-wung Lim,Korean,South Korea,100.0,Do-bin Baek, Kim Hyeon-Ok, Yeon Je Hyung,Thriller/Horror,Mystery,Thriller/Horror,0.0,0.0,991681.4404781332,13.807157206143929,Thriller/Horror,Mystery
tt6646998,Part-time Spy,2017,3,1007301.0,54.0,65.34,65.34,65.34,Unknown,Deok-Soo Kim,Korean,South Korea,117.0,Ye-won Kang, Chae-Ah Han, Min Namkoong,Action/Adventure,Comedy,Unknown,0.0,0.0,1113529.50379406,13.923045261775828,Action/Adventure,Comedy
tt6419442,Blood of Youth,2016,12,2302688.0,59.0,60.0,60.0,60.0,Unknown,Shu-peng Yang,Mandarin,China,0.0,Hao Ou, Yi Zhang, Nan Yu,Thriller/Horror,Action/Adventure,Unknown,0.0,0.0,2599754.871149592,14.77092771821996,Action/Adventure,Thriller/Horror
tt6292996,Missing Woman,2016,11,7356458.0,65.0,69.67,69.67,69.67,Unknown,Eon-hie Lee,Korean,South Korea,100.0,Uhm Ji-won, Kong Hyo-Jin, Joon Go,Drama,Mystery,Thriller/Horror,0.0,0.0,8305505.357177083,15.932429148928662,Drama,Mystery
tt6251666,Followers,2017,7,3350.0,39.0,54.0,54.0,54.0,Not Rated,Ryan Justice,English,United States,82.0,Amanda Delaney, Justin Maina, Sean Michael Gloria,Thriller/Horror,Unknown,Unknown,0.0,0.0,3703.286145561358,8.216975851911755,Thriller/Horror,Unknown
tt6010020,Warriors of the Dawn,2017,5,84532.0,63.0,67.6,67.6,67.6,Unknown,Yoon-Chul Jung,Korean,South Korea,129.0,Lee Jung-jae, Yeo Jin-gu, Mu-Yeol Kim,War,Action/Adventure,Action/Adventure,0.0,0.0,93446.62222584858,11.445145666974687,Action/Adventure,War
tt5843056,One Night Only,2016,7,5350348.0,60.0,57.0,63.48,63.48,Unknown,Matt Chung-tien Wu,Mandarin,China,90.0,Aaron Kwok, Zishan Yang, Lei Hao,Drama,Action/Adventure,Crime,0.0,0.0,6040589.639302188,15.614012187547264,Drama,Action/Adventure
tt5662906,Hide and Seek,2016,11,10315084.0,59.0,60.29,60.29,60.29,Unknown,Jie Liu,Chinese,China,105.0,Wallace Huo, Hailu Qin, Regina Wan,Thriller/Horror,Mystery,Unknown,0.0,0.0,11645819.961417794,16.27045787199625,Thriller/Horror,Mystery
tt5636668,Battle of Memories,2017,4,594552.0,65.0,57.0,65.0,65.0,Unknown,Leste Chen,Mandarin,China,120.0,Bo Huang, Yihong Duan, Jinglei Xu,Sci-Fi/Fantasy,Thriller/Horror,Mystery,0.0,0.0,657252.5923629244,13.395823686841366,Thriller/Horror,Sci-Fi/Fantasy
tt5628332,One-Line,2017,3,2890969.0,60.0,68.8,68.8,68.8,PG-13,Kyung-Mo Yang,Korean,South Korea,131.0,Se-ha Ahn, Sin Dong-ryeok, Jin Goo,Drama,Drama,Unknown,0.0,0.0,3195846.401476828,14.977362525100396,Drama,Drama
tt5494656,The Boys Who Cried Wolf,2016,6,36539.0,70.0,70.0,70.0,70.0,Unknown,Jin-hwang Kim,Korean,Unknown,76.0,Min-Young An, Rae-Hyung Cha, Lee Gasub,Drama,Crime,Mystery,0.0,0.0,41252.85025020104,10.627475486350312,Drama,Crime
tt7566016,The Bachelor 2,2017,12,1954469.0,53.0,68.0,68.0,68.0,Unknown,Giannis Papadakos,Unknown,Greece,111.0,Yannis Tsimitselis, Thanasis Viskadourakis, Nikos Vourliotis,Comedy,Unknown,Unknown,0.0,0.0,2160584.4685460185,14.585889330348031,Comedy,Unknown
tt3421246,Black & White: The Dawn of Justice,2014,10,1635743.0,57.0,68.96,68.96,68.96,Unknown,Yueh-Hsun Tsai,Mandarin,China,126.0,Mark Chao, Kenny Lin, Bo Huang,Action/Adventure,Unknown,Unknown,0.0,0.0,1872285.0800469725,14.442670210775164,Action/Adventure,Unknown
tt3153628,Tough as Iron,2013,10,7943977.0,61.0,68.17999999999999,68.17999999999999,68.17999999999999,PG-13,Kwon-tae Ahn,Korean,South Korea,108.0,Yoo Ah-in, Kim Hae-sook, Jeong-tae Kim,Drama,Action/Adventure,Unknown,0.0,0.0,9240243.683126071,16.03907881590281,Drama,Action/Adventure
tt2957680,Out of Inferno,2013,3,2621669.0,57.0,59.41,59.41,59.41,PG-13,"Danny Pang, Oxide Chun Pang",Chinese,China,107.0,Ching Wan Lau, Louis Koo, Angelica Lee,Action/Adventure,Drama,Unknown,0.0,0.0,3049462.5571672027,14.930475922291802,Action/Adventure,Drama
tt4473378,"Ali, the Goat and Ibrahim",2017,3,26255.0,70.0,63.0,63.0,63.0,Unknown,Sherif Elbendary,Arabic,Egypt,97.0,Asser Yassin, Salwa Mohamed Ali, Nahed El Sebaï,Drama,Sci-Fi/Fantasy,Unknown,0.0,0.0,29023.81425424282,10.275871953164604,Drama,Sci-Fi/Fantasy
tt7368668,Eter,2018,11,19174.0,60.0,58.0,58.0,58.0,Unknown,Krzysztof Zanussi,Polish,Poland,117.0,Jacek Poniedzialek, Zsolt László, Andrzej Chyra,Drama,Drama,Thriller/Horror,0.0,0.0,20690.696714946214,9.937439444167133,Drama,Drama
tt7027850,I'm Underage But I'm Not a Child,2017,12,5146046.0,61.0,82.0,82.0,82.0,Unknown,Tsutomu Hanabusa,Japanese,Japan,104.0,Kento Nakajima, Yûna Taira, Yuri Chinen,Romance,Drama,Comedy,0.0,0.0,5688740.554095954,15.553999437858252,Comedy,Romance
tt1603789,Amphetamine,2010,2,59382.0,56.0,58.42,58.42,58.42,TV-MA,Scud,Cantonese,Hong Kong,97.0,Byron Pang, Thomas Price, Winnie Leung,Drama,Romance,Unknown,0.0,0.0,73791.78073522398,11.209002632234789,Drama,Romance
tt7205630,I Feel Good,2018,9,3982458.0,60.0,56.03,56.03,56.03,Unknown,"Benoît Delépine, Gustave Kervern",French,France,103.0,Jean Dujardin, Yolande Moreau, Joseph Dahan,Drama,Comedy,Unknown,0.0,0.0,4297477.347345952,15.27353874510156,Drama,Comedy
tt4400360,My Hindu Friend,2015,10,97713.0,58.0,83.0,43.040000000000006,43.040000000000006,Unrated,Hector Babenco,English,Brazil,109.0,Willem Dafoe, Maria Fernanda Cândido, Reynaldo Gianecchini,Drama,Unknown,Unknown,0.0,0.0,111710.51700932844,11.623666134692474,Drama,Unknown
tt0765469,El pasado,2007,10,29688.0,61.0,62.0,62.0,62.0,Unknown,Hector Babenco,Spanish,Argentina,114.0,Gael García Bernal, Analía Couceyro, Ana Celentano,Drama,Romance,Unknown,0.0,0.0,38798.49408224094,10.56613671254477,Drama,Romance
tt1664704,Til Death Do Us Part,2011,5,148174.0,64.0,67.33,67.33,67.33,Unknown,Changwei Gu,Mandarin,China,101.0,Ziyi Zhang, Aaron Kwok, Cunxin Pu,Drama,Romance,Unknown,0.0,0.0,178495.98682309428,12.092321397165303,Drama,Romance
tt0798435,La luna en botella,2007,11,340111.0,59.0,50.0,50.0,50.0,Unknown,Grojo,Spanish,Spain,97.0,Edu Soto, Bárbara Goenaga, Dominique Pinon,Comedy,Romance,Unknown,0.0,0.0,444482.43804921344,13.00466582370499,Comedy,Romance
tt1977755,Final Recipe,2013,10,280437.0,67.0,62.0,62.0,62.0,Unknown,Gina Kim,English,South Korea,97.0,Markus Waldow, Michelle Yeoh, Henry Lau,Drama,Unknown,Unknown,0.0,0.0,326197.5982262821,12.69525860625501,Drama,Unknown
tt6835804,Kids on the Slope,2018,3,795924.0,67.0,74.0,74.0,74.0,Unknown,Takahiro Miki,Japanese,Japan,120.0,Yuri Chinen, Dean Fujioka, Nana Komatsu,Drama,Music,Romance,0.0,0.0,858882.971322982,13.66338795341152,Drama,Music
tt7875604,Tomorrow Is Another Day,2017,11,692420.0,63.0,83.0,83.0,83.0,Unknown,Tai-lee Chan,Cantonese,Hong Kong,91.0,Teresa Mo, Ray Lui, Man-Lung Ling,Drama,Unknown,Unknown,0.0,0.0,765441.6098237598,13.54820821399722,Drama,Unknown
tt5912150,Huisvrouwen bestaan niet,2017,12,3229789.0,66.0,68.0,68.0,68.0,Unknown,Aniëlle Webster,Dutch,Netherlands,103.0,Nazmiye Oral, Jelka van Houten, Victoria Koblenko,Comedy,Unknown,Unknown,0.0,0.0,3570397.8676974545,15.088187595080308,Comedy,Unknown
tt7231342,The Fall of the American Empire,2018,6,2178460.0,69.0,60.0,55.0,66.05000000000001,R,Denys Arcand,French,Canada,127.0,Alexandre Landry, Maripier Morin, Rémy Girard,Comedy,Crime,Drama,0.0,0.0,2350779.9710880225,14.67025773364351,Comedy,Crime
tt6502956,Yucatán,2018,8,5922726.0,56.0,56.63,56.63,56.63,TV-MA,Daniel Monzón,Spanish,Spain,129.0,Luis Tosar, Rodrigo de la Serna, Joan Pera,Comedy,Unknown,Unknown,0.0,0.0,6391223.91737387,15.670436344378208,Comedy,Unknown
tt2639336,Greta,2018,9,10532219.0,60.0,61.0,54.0,65.94,R,Neil Jordan,English,Ireland,98.0,Isabelle Huppert, Chloë Grace Moretz, Maika Monroe,Thriller/Horror,Thriller/Horror,Thriller/Horror,0.0,0.0,11365335.8226971,16.246078563683703,Thriller/Horror,Thriller/Horror
tt0961750,Berlin am Meer,2007,10,206965.0,60.0,80.0,80.0,80.0,Unknown,Wolfgang Eissler,German,Germany,95.0,Robert Stadlober, Anna Brüggemann, Axel Schreiber,Romance,Drama,Unknown,0.0,0.0,270477.3082636417,12.507943485630244,Drama,Romance
tt7125774,Balloon,2018,9,34222.0,75.0,70.0,53.0,74.80000000000001,PG-13,Michael Herbig,German,Germany,125.0,Friedrich Mücke, Karoline Schuch, David Kross,Drama,History,Thriller/Horror,0.0,0.0,36929.01966094136,10.516752961622108,Drama,History
tt1308109,Duress,2009,8,266704.0,55.0,53.0,53.0,53.0,TV-MA,Jordan Barker,English,United States,77.0,Martin Donovan, Gina Gallego, Sakis Rouvas,Thriller/Horror,Crime,Unknown,0.0,0.0,336859.29643837665,12.727420604162583,Thriller/Horror,Crime
tt7136896,Aladdin 2,2018,10,18859750.0,37.0,48.52,48.52,48.52,Unknown,Lionel Steketee,French,France,98.0,Kev Adams, Jamel Debbouze, Vanessa Guide,Comedy,Unknown,Unknown,0.0,0.0,20351588.99393486,16.828669550044584,Comedy,Unknown
tt3507138,A Girl Like Grace,2015,6,713.0,57.0,63.53,63.53,63.53,PG-13,Ty Hodges,English,United States,93.0,Meagan Good, Raven-Symoné, Garcelle Beauvais,Drama,Unknown,Unknown,0.0,0.0,815.1381968382016,6.703357665538699,Drama,Unknown
tt7807026,Your Son,2018,11,401899.0,61.0,100.0,57.07,57.07,TV-MA,Miguel Ángel Vivas,Spanish,Spain,103.0,Jose Coronado, Ana Wagener, Asia Ortega,Drama,Thriller/Horror,Unknown,0.0,0.0,433689.9092020534,12.98008506278325,Drama,Thriller/Horror
tt4796254,Late Shift,2016,3,9055.0,70.0,69.58,69.58,69.58,M,Tobias Weber,English,Switzerland,90.0,Joe Sowerbutts, Haruka Abe, Joel Basman,Thriller/Horror,Thriller/Horror,Action/Adventure,0.0,0.0,10223.174115754957,9.232412394379065,Action/Adventure,Thriller/Horror
tt7938444,Sandakozhi 2,2018,10,96172.0,50.0,50.42,50.42,50.42,Not Rated,N. Linguswamy,Tamil,India,149.0,Vishal, Keerthy Suresh, Rajkiran,Family,Action/Adventure,Romance,0.0,0.0,103779.37229945802,11.55002250452666,Action/Adventure,Family
tt8011302,Thimiru Pudichavan,2018,11,2841.0,54.0,43.0,43.0,43.0,Not Rated,Ganeshaa,Tamil,India,156.0,Vijay Antony, Nivetha Pethuraj, Lakshmy Ramakrishnan,Action/Adventure,Drama,Unknown,0.0,0.0,3065.7280362554616,8.02804035238438,Action/Adventure,Drama
