,Release Group,Rollout,Markets,Domestic,International,Worldwide,imdb_id,Area,Release Date,Opening,Gross,Filmmakers,Role,# Releases,Lifetime Gross,Rank
0,Original Release,"December 10-June 29, 2005",24 markets,"$24,020,403","$10,788,000","$34,808,403",tt0362270,,,,,,,,,
0,,,,,,,tt0338751,Domestic,"Dec 17, 2004","$858,021","$102,610,330",,,,,
0,Original Release,"December 10, 2004-April 7, 2006",49 markets,"$51,268,815","$103,380,072","$154,648,887",tt0293508,,,,,,,,,
0,,,,,,,tt0363473,Domestic,"Dec 17, 2004","$45,264","$6,318,709",,,,,
0,,,,,,,tt0361127,Domestic,"Dec 24, 2004","$53,985","$1,576,231",,,,,
0,,,,,,,tt0385267,Domestic,"Dec 29, 2004","$151,750","$45,806,659",,,,,
0,,,,,,,tt0290002,Domestic,"Dec 22, 2004","$46,120,980","$279,261,160",,,,,
0,,,,,,,tt0364961,Domestic,"Dec 29, 2004","$37,547","$708,776",,,,,
0,Original Release,"October 8-November 18, 2005",14 markets,"$164,308","$1,676,952","$1,841,260",tt0369672,,,,,,,,,
0,Original Release,"December 3, 2004-March 22, 2007",29 markets,"$3,765,585","$17,652,140","$21,417,725",tt0379889,,,,,,,,,
0,,,,,,,tt0396592,Domestic,"Dec 25, 2004","$10,021,510","$48,116,322",,,,,
0,,,,,,,tt0345032,Italy,"Sep 10, 2004","$893,197","$4,528,557",,,,,
0,,,,,,,tt0390123,Domestic,"Dec 22, 2004","$15,477","$417,120",,,,,
0,,,,,,,tt0375210,Domestic,"Jan 7, 2005","$24,113,565","$56,386,759",,,,,
0,,,,,,,tt0365885,Domestic,"Mar 11, 2005","$211,559","$18,761,993",,,,,
0,,,,,,,tt0081063,Domestic,"Mar 21, 1980","$853,173","$6,321,392",,,,,
0,,,,,,,tt0092035,Domestic,"May 16, 1986","$3,160,891","$14,205,021",,,,,
0,,,,,,,tt0040458,,,,,George Stevens,Director,,,
0,,,,,,,tt0090037,Domestic,"Nov 15, 1985","$16,785","$16,785",,,,,
0,,,,,,,tt0098042,Domestic,"Mar 3, 1989","$201,499","$294,266",,,,,
0,,,,,,,tt0104804,Domestic,"Jul 17, 1992","$2,034,475","$4,096,030",,,,,
0,,,,,,,tt0070246,,,,,Kinji Fukasaku,Director,,,
0,,,,,,,tt0326208,Domestic,"Aug 6, 2004","$19,067","$31,651",,,,,
0,,,,,,,tt0373024,Domestic,"Dec 17, 2004","$4,696","$228,767",,,,,
0,Original Release,"July 2, 1941",Domestic,"$16,361,885",–,"$16,361,885",tt0034167,,,,,,,,,
0,Original Release,"October 22-December 10, 2004",19 markets,"$312,824","$27,408,148","$27,720,972",tt0310203,,,,,,,,,
0,,,,,,,tt0352520,United Kingdom,"Oct 1, 2004","$226,165","$465,596",,,,,
0,Original Release,"April 17-August 31, 2005",4 markets,"$129,135","$1,518,635","$1,647,770",tt0401233,,,,,,,,,
0,,,,,,,tt0357277,Domestic,"Jan 14, 2005","$12,804,793","$24,409,722",,,,,
0,,,,,,,tt0376105,Domestic,"Jan 14, 2005","$13,920,052","$49,772,522",,,,,
0,,,,,,,tt0393162,Domestic,"Jan 14, 2005","$24,182,961","$67,264,877",,,,,
0,,,,,,,tt0054248,Italy,,"$1,129","$11,328",,,,,
0,Original Release,"April 25, 2003-February 13, 2020",7 markets,"$15,357","$983,800","$999,157",tt0353969,,,,,,,,,
0,,,,,,,tt0109402,Domestic,"Mar 4, 1994","$3,421,028","$7,924,955",,,,,
0,,,,,,,tt0363163,Domestic,"Feb 18, 2005","$18,195","$5,509,040",,,,,
0,,,,,,,tt0398712,Domestic,"Jan 19, 2005","$7,000,000","$20,040,895",,,,,
0,,,,,,,tt0368578,Domestic,"Jan 21, 2005","$18,575,214","$82,674,398",,,,,
0,Original Release,"January 28-January 20, 2006",9 markets,"$5,178,569","$5,264,239","$10,442,808",tt0369226,,,,,,,,,
0,Original Release,"January 27-April 23, 2005",65 markets,"$51,100,486","$72,104,434","$123,204,920",tt0382077,,,,,,,,,
0,,,,,,,tt0357507,Domestic,"Feb 4, 2005","$19,020,655","$46,752,382",,,,,
0,,,,,,,tt0372532,Domestic,"Feb 4, 2005","$11,129,580","$31,726,995",,,,,
0,,,,,,,tt0417791,Domestic,"Feb 4, 2005","$6,079","$23,844",,,,,
0,Original Release,"November 10-April 14, 2005",6 markets,"$684,118","$1,581,146","$2,265,264",tt0408664,,,,,,,,,
0,,,,,,,tt0362590,,,,,Mitch Rouse,Director,,,
0,The Fassbinder Series,"February 14, 2003",Domestic,"$162,885",–,"$162,885",tt0079095,,,,,,,,,
0,,,,,,,tt0054407,Domestic,"Jun 28, 2017","$6,756","$34,588",,,,,
0,,,,,,,tt0106761,Domestic,"Nov 4, 1994","$1,376,561","$2,341,309",,,,,
0,,,,,,,tt0046451,Domestic,"Sep 5, 2003","$21,674","$131,548",,,,,
0,Original Release,"November 26, 2004",Domestic,"$17,790",–,"$17,790",tt0363290,,,,,,,,,
0,Original Release,"November 20, 2004-June 9, 2006",28 markets,"$4,711,096","$230,636,249","$235,347,345",tt0347149,,,,,,,,,
0,,,,,,,tt0348121,Domestic,"Mar 18, 2005","$136,148","$468,867",,,,,
0,,,,,,,tt0184526,Germany,"Feb 22, 2001","$219,691","$361,729",,,,,
0,,,,,,,tt0386588,Domestic,"Feb 11, 2005","$43,142,214","$179,495,555",,,,,
0,,,,,,,tt0327210,Domestic,"Feb 11, 2005","$165,000","$165,000",,,,,
0,,,,,,,tt0361411,Domestic,"Feb 11, 2005","$385,848","$6,605,592",,,,,
0,,,,,,,tt0360486,Domestic,"Feb 18, 2005","$29,769,098","$75,976,178",,,,,
0,,,,,,,tt0362165,Domestic,"Feb 18, 2005","$7,700,000","$17,018,422",,,,,
0,,,,,,,tt0317132,Domestic,"Feb 18, 2005","$10,208,431","$32,647,042",,,,,
0,,,,,,,tt0424227,Domestic,"Feb 18, 2005","$23,326","$258,578",,,,,
0,,,,,,,tt0058997,,,,,Otto Preminger,Director,,,
0,Original Release,"July 8, 2004","EMEA, APAC",–,"$32,396,890","$32,396,890",tt0403358,,,,,,,,,
0,,,,,,,tt0024601,,,,,William A. Seiter,Director,,,
0,,,,,,,tt0331933,Domestic,"Feb 25, 2005","$8,917,251","$19,699,706",,,,,
0,Original Release,"December 23, 2004-November 10, 2006",56 markets,"$17,108,591","$83,803,854","$100,912,445",tt0373074,,,,,,,,,
0,,,,,,,tt0288330,Domestic,"Sep 17, 2004","$29,002","$330,033",,,,,
0,,,,,,,tt0104139,Domestic,"Oct 23, 1992","$2,714,815","$8,403,433",,,,,
0,,,,,,,tt0075194,,,,,Herbert Ross,Director,,,
0,,,,,,,tt0072281,,,,,Richard Lester,Director,,,
0,,,,,,,tt0373981,Domestic,"Apr 1, 2005","$10,098","$237,183",,,,,
0,,,,,,,tt0039417,,,,,Roberto Rossellini,Director,,,
0,,,,,,,tt0422093,Domestic,"Feb 25, 2005","$21,905,089","$50,633,099",,,,,
0,,,,,,,tt0257516,Domestic,"Feb 25, 2005","$9,600,000","$19,297,522",,,,,
0,,,,,,,tt0395699,Domestic,"Mar 4, 2005","$30,552,694","$113,086,868",,,,,
0,,,,,,,tt0377471,Domestic,"Mar 4, 2005","$23,450,212","$56,046,979",,,,,
0,,,,,,,tt0424129,Domestic,"Mar 4, 2005","$63,520","$607,844",,,,,
0,Original Release,"March 10-June 2, 2006",40 markets,"$34,639,939","$42,968,678","$77,608,617",tt0340163,,,,,,,,,
0,,,,,,,tt0358082,Domestic,"Mar 11, 2005","$36,045,301","$128,200,012",,,,,
0,,,,,,,tt0101590,Domestic,"Mar 15, 1991","$4,207,923","$24,277,858",,,,,
0,,,,,,,tt0017739,,,,,Paul Leni,Director,,,
0,,,,,,,tt0087835,Domestic,"Nov 9, 1984","$5,560,001","$21,538,850",,,,,
0,,,,,,,tt0025919,Argentina,"Sep 4, 2008","$9,800","$9,800",,,,,
0,Original Release,"June 24-July 21, 2005","EMEA, Domestic","$263,404","$50,983","$314,387",tt0051378,,,,,,,,,
0,,,,,,,tt0377713,,,,,Ernie Barbarash,Director,,,
0,,,,,,,tt0076245,Domestic,"Oct 2, 1977",–,"$20,714,400",,,,,
0,,,,,,,tt0345853,Germany,"Aug 12, 2004",–,"$59,466",,,,,
0,,,,,,,tt0396652,Domestic,"Mar 18, 2005","$6,807,471","$24,402,491",,,,,
0,,,,,,,tt0378947,Domestic,"Mar 18, 2005","$74,238","$3,826,280",,,,,
0,,,,,,,tt0347540,Domestic,"Mar 18, 2005","$4,315","$9,331",,,,,
0,,,,,,,tt0385307,Domestic,"Mar 24, 2005","$14,043,215","$48,478,006",,,,,
0,,,,,,,tt0372237,Domestic,"Mar 25, 2005","$20,671,446","$68,915,888",,,,,
0,,,,,,,tt0367631,Domestic,"Mar 25, 2005","$56,448","$97,446",,,,,
0,Original Release,"October 3, 2003",Norway,–,"$303,808","$303,808",tt0430289,,,,,,,,,
0,,,,,,,tt0374639,Domestic,"Sep 17, 2004","$13,313","$37,493",,,,,
0,,,,,,,tt0060277,,,,,Kihachi Okamoto,Director,,,
0,Original Release,"October 18-September 18, 2003","EMEA, LATAM",–,"$1,561,273","$1,561,273",tt0292886,,,,,,,,,
0,,,,,,,tt0102095,Domestic,"Mar 15, 1991","$2,246,819","$7,788,597",,,,,
0,,,,,,,tt0109936,Domestic,"Mar 4, 1994","$4,805,115","$13,137,484",,,,,
0,Original Release,"January 18, 2006",France,–,"$879,930","$879,930",tt0110008,,,,,,,,,
0,,,,,,,tt0119472,Domestic,"Aug 20, 1999","$1,731","$5,710",,,,,
0,,,,,,,tt0048801,New Zealand,"Dec 10, 2020",$94,$94,,,,,
0,,,,,,,tt0096409,,,,,Alex Cox,Director,,,
0,,,,,,,tt0113799,,,,,Kôji Morimoto,Director,,,
0,,,,,,,tt0424565,Domestic,"Feb 9, 2005","$36,731","$3,058,527",,,,,
0,,,,,,,tt0357110,Domestic,"Mar 25, 2005","$59,459","$712,275",,,,,
0,,,,,,,tt0401792,Domestic,"Apr 1, 2005","$28,100,000","$74,103,820",,,,,
0,,,,,,,tt0388500,Domestic,"Mar 30, 2005","$12,801,465","$36,351,350",,,,,
0,,,,,,,tt0318649,Domestic,"Apr 8, 2005","$18,068,372","$68,671,925",,,,,
0,,,,,,,tt0332047,Domestic,"Apr 8, 2005","$12,400,125","$42,071,069",,,,,
0,Original Release,"December 9, 2003",France,–,"$4,103,426","$4,103,426",tt0356999,,,,,,,,,
0,,,,,,,tt0070022,,,,,James William Guercio,Director,,,
0,,,,,,,tt0093488,,,,,Frédéric Back,Director,,,
0,Original Release,"November 21, 2001-July 3, 2003","EMEA, LATAM",–,"$24,272,365","$24,272,365",tt0274155,,,,,,,,,
0,,,,,,,tt0376717,Domestic,"Sep 17, 2004","$403,164","$527,000",,,,,
0,,,,,,,tt0235712,,,,,Norio Tsuruta,Director,,,
0,Original Release,"September 30, 2004-December 7, 2006",6 markets,"$389,220","$100,486","$489,706",tt0386342,,,,,,,,,
0,,,,,,,tt0022183,,,,,Leontine Sagan,Director,,,
0,,,,,,,tt0063821,,,,,Howard Morris,Director,,,
0,Retrospective Jacques Tati,"July 3, 2002",France,–,"$505,726","$505,726",tt0040497,,,,,,,,,
0,Tarkovsky At 70,"September 13, 2002",Domestic,"$177,345",–,"$177,345",tt0056111,,,,,,,,,
0,,,,,,,tt0000417,,,,,Georges Méliès,Director,,,
0,,,,,,,tt0075404,,,,,Larisa Shepitko,Director,,,
0,,,,,,,tt0319970,,,,,David Carson,Director,,,
0,,,,,,,tt0055805,France,"Jun 4, 2003",–,"$10,641",,,,,
0,,,,,,,tt0371724,Domestic,"Apr 29, 2005","$21,103,203","$51,085,416",,,,,
0,,,,,,,tt0384806,Domestic,"Apr 15, 2005","$23,507,007","$65,233,369",,,,,
0,,,,,,,tt0277909,France,"Jan 9, 2002",–,"$29,687",,,,,
0,,,,,,,tt0384369,Domestic,"Oct 7, 2005","$8,036","$144,254",,,,,
0,,,,,,,tt0079180,Domestic,"Jul 13, 1979","$160,292","$9,346,177",,,,,
0,,,,,,,tt0403537,Domestic,"Apr 13, 2005","$756,905","$1,691,706",,,,,
0,Original Release,"April 13-May 6, 2005","EMEA, Domestic","$553,368","$153,901","$707,269",tt0362004,,,,,,,,,
0,,,,,,,tt0391304,Domestic,"Apr 22, 2005","$7,576,593","$21,845,719",,,,,
0,,,,,,,tt0388183,Domestic,"Apr 22, 2005","$2,300,000","$4,008,527",,,,,
0,,,,,,,tt1016268,Domestic,"Apr 22, 2005","$76,639","$4,071,700",,,,,
0,,,,,,,tt0329774,Domestic,"Apr 29, 2005","$12,712,272","$26,873,932",,,,,
0,Original Release,"May 4-14, 2005",66 markets,"$47,398,413","$170,724,214","$218,122,627",tt0320661,,,,,,,,,
0,,,,,,,tt0397065,Domestic,"May 6, 2005","$12,077,236","$32,064,800",,,,,
0,,,,,,,tt0375679,Domestic,"May 6, 2005","$9,107,071","$54,580,300",,,,,
0,Original Release,"March 30-April 22, 2006",7 markets,"$713,240","$811,726","$1,524,966",tt0370986,,,,,,,,,
0,,,,,,,tt0089601,Domestic,"Feb 8, 1985","$2,618,460","$8,692,426",,,,,
0,,,,,,,tt0177747,,,,,Manuel Gómez Pereira,Director,,,
0,,,,,,,tt0028216,,,,,W.S. Van Dyke,Director,,,
0,,,,,,,tt0090248,,,,,Toyoo Ashida,Director,,,
0,Original Release,"October 13-September 8, 2005",6 markets,"$26,042","$1,786,791","$1,812,833",tt0387892,,,,,,,,,
0,,,,,,,tt0342272,Domestic,"Sep 23, 2005","$8,222","$23,106",,,,,
0,,,,,,,tt0379357,Domestic,"Jul 28, 2004","$5,005","$6,945",,,,,
0,,,,,,,tt0342258,Domestic,"May 13, 2005","$10,600,000","$24,537,621",,,,,
0,Original Release,"May 18-July 9, 2005",67 markets,"$380,270,577","$488,081,953","$868,352,530",tt0121766,,,,,,,,,
0,,,,,,,tt0384642,Domestic,"May 13, 2005","$20,159,925","$52,842,724",,,,,
0,,,,,,,tt0369735,Domestic,"May 13, 2005","$24,000,000","$82,931,301",,,,,
0,,,,,,,tt0337721,Domestic,"Mar 5, 2004","$35,000","$201,149",,,,,
0,,,,,,,tt0055913,France,"Jul 8, 2009",–,"$131,467",,,,,
0,,,,,,,tt0351283,Domestic,"May 27, 2005","$47,224,594","$193,595,521",,,,,
0,,,,,,,tt0106233,Domestic,"Sep 17, 1993","$1,262,239","$2,850,263",,,,,
0,Original Release,"May 13-March 11, 2006",7 markets,"$8,117,961","$961,081","$9,079,042",tt0438205,,,,,,,,,
0,,,,,,,tt0449086,Domestic,"May 20, 2005","$140,703","$251,495",,,,,
0,,,,,,,tt0398165,Domestic,"May 27, 2005","$47,606,480","$158,119,460",,,,,
0,,,,,,,tt0384504,Domestic,"May 27, 2005","$75,104","$1,187,266",,,,,
0,,,,,,,tt0352248,Domestic,"Jun 3, 2005","$18,320,205","$61,649,911",,,,,
0,,,,,,,tt0403508,Domestic,"Jun 1, 2005","$9,833,340","$39,053,061",,,,,
0,,,,,,,tt0355702,Domestic,"Jun 3, 2005","$5,623,373","$11,273,517",,,,,
0,,,,,,,tt0436727,Domestic,"Jun 3, 2005","$28,136","$64,310",,,,,
0,,,,,,,tt0356910,Domestic,"Jun 10, 2005","$50,342,878","$186,336,279",,,,,
0,,,,,,,tt0424774,Domestic,"Jun 10, 2005","$12,500,000","$39,177,684",,,,,
0,,,,,,,tt0338095,Domestic,"Jun 10, 2005","$1,897,705","$3,681,066",,,,,
0,Original Release,"April 15-September 8, 2006",8 markets,"$120,620","$1,471,259","$1,591,879",tt0388139,,,,,,,,,
0,,,,,,,tt0184424,,,,,Lawrence Jordan,Director,,,
0,Original Release,"November 8, 1951","APAC, Domestic",–,"$21,563","$21,563",tt0043949,,,,,,,,,
0,Original Release,"June 15-June 17, 2006",43 markets,"$205,343,774","$166,510,009","$371,853,783",tt0372784,,,,,,,,,
0,,,,,,,tt0399102,Japan,"Dec 4, 2004","$1,874,559","$9,133,840",,,,,
0,,,,,,,tt0380623,Domestic,"Jun 17, 2005","$5,300,980","$16,535,005",,,,,
0,Original Release,"August 5-December 8, 2005","Domestic, EMEA","$489,389","$921,563","$1,410,952",tt0384488,,,,,,,,,
0,,,,,,,tt0400497,Domestic,"Jun 22, 2005","$12,709,221","$66,023,816",,,,,
0,,,,,,,tt0418819,Domestic,"Jun 24, 2005","$10,221,705","$20,700,082",,,,,
0,,,,,,,tt0374536,Domestic,"Jun 24, 2005","$20,131,130","$63,313,159",,,,,
0,,,,,,,tt0436724,Domestic,"Jun 24, 2005","$1,574,787","$3,336,391",,,,,
0,,,,,,,tt0415978,Domestic,"Jun 17, 2005","$30,801","$3,885,134",,,,,
0,Original Release,"October 22-October 14, 2005",10 markets,"$418,843","$8,622,154","$9,040,997",tt0395125,,,,,,,,,
0,Original Release,"August 28-September 2, 2004",APAC,–,"$431,954","$431,954",tt0420251,,,,,,,,,
0,,,,,,,tt0408777,Domestic,"Jul 22, 2005","$10,075","$175,493",,,,,
0,,,,,,,tt0106613,Domestic,"Apr 2, 1993","$6,027,285","$31,889,691",,,,,
0,,,,,,,tt0031060,,,,,Edward Buzzell,Director,,,
0,Original Release,"June 29-August 25, 2005",66 markets,"$234,280,354","$369,592,765","$603,873,119",tt0407304,,,,,,,,,
0,,,,,,,tt0428803,Domestic,"Jun 24, 2005","$137,492","$77,437,223",,,,,
0,,,,,,,tt0376108,Domestic,"Jul 1, 2005","$5,033,848","$16,809,014",,,,,
0,Original Release,"July 26, 2002","EMEA, APAC",–,"$24,010,000","$24,010,000",tt0382628,,,,,,,,,
0,Original Release,"March 16-November 25, 2005",13 markets,"$1,023,424","$9,964,973","$10,988,397",tt0411270,,,,,,,,,
0,,,,,,,tt0120667,Domestic,"Jul 8, 2005","$56,061,504","$154,696,080",,,,,
0,Original Release,"July 8-February 24, 2006",7 markets,"$1,531,154","$219,057","$1,750,211",tt0436613,,,,,,,,,
0,Original Release,"July 14-March 2, 2006",55 markets,"$209,255,921","$79,211,724","$288,467,645",tt0396269,,,,,,,,,
0,Original Release,"July 15-March 23, 2006","APAC, Domestic","$1,315,701","$357,587","$1,673,288",tt0361693,,,,,,,,,
0,,,,,,,tt0410097,Domestic,"Jul 22, 2005","$8,017,808","$22,202,809",,,,,
0,,,,,,,tt0099740,Domestic,"Sep 14, 1990","$2,381,285","$5,728,953",,,,,
0,,,,,,,tt0330111,United Kingdom,"Apr 30, 2004","$109,202","$109,202",,,,,
0,,,,,,,tt0399201,Domestic,"Jul 22, 2005","$12,409,070","$35,818,913",,,,,
0,,,,,,,tt0408524,Domestic,"Jul 22, 2005","$11,382,472","$32,868,349",,,,,
0,,,,,,,tt0395584,Domestic,"Jul 22, 2005","$7,067,335","$17,044,981",,,,,
0,,,,,,,tt0403217,Domestic,"Jul 22, 2005","$86,556","$463,080",,,,,
0,,,,,,,tt0376800,Spain,"Sep 26, 2003",–,"$959,831",,,,,
0,,,,,,,tt0405325,Domestic,"Jul 29, 2005","$14,631,784","$63,946,815",,,,,
0,,,,,,,tt0382992,Domestic,"Jul 29, 2005","$13,251,545","$32,116,746",,,,,
0,,,,,,,tt0417001,Domestic,"Jul 29, 2005","$12,855,321","$43,894,863",,,,,
0,,,,,,,tt0436078,Domestic,"Jul 29, 2005","$243,796","$6,377,461",,,,,
0,,,,,,,tt0060453,,,,,Silvio Narizzano,Director,,,
0,,,,,,,tt0193364,South Africa,"Jun 28, 2002",–,"$22,036",,,,,
0,,,,,,,tt0379786,Domestic,"Sep 30, 2005","$10,086,680","$25,514,517",,,,,
0,,,,,,,tt0412019,Domestic,"Aug 5, 2005","$780,408","$13,744,960",,,,,
0,,,,,,,tt0098019,,,,,Jackie Chan,Director,,,
0,,,,,,,tt0043362,,,,,Anthony Asquith,Director,,,
0,,,,,,,tt0377818,Domestic,"Aug 5, 2005","$30,675,314","$80,270,227",,,,,
0,,,,,,,tt0406650,Domestic,"Aug 5, 2005","$28,548","$52,597",,,,,
0,,,,,,,tt0418773,Domestic,"Aug 3, 2005","$74,739","$2,678,691",,,,,
0,,,,,,,tt0367652,Domestic,"Aug 12, 2005","$9,626,287","$22,400,154",,,,,
0,,,,,,,tt0397101,Domestic,"Aug 12, 2005","$16,057,945","$47,907,715",,,,,
0,,,,,,,tt0430105,Domestic,"Aug 12, 2005","$21,176,925","$74,494,381",,,,,
0,Original Release,"August 12-June 28, 2006",6 markets,"$10,167,373","$601,938","$10,769,311",tt0326905,,,,,,,,,
0,,,,,,,tt0381505,Domestic,"Aug 12, 2005","$58,570","$305,800",,,,,
0,Original Release,"August 12-August 5, 2006",10 markets,"$3,178,403","$882,902","$4,061,305",tt0427312,,,,,,,,,
0,,,,,,,tt0089839,Domestic,"May 3, 1985","$163,704","$331,816",,,,,
0,Original Release,"May 27, 2005",Norway,–,"$34,113","$34,113",tt0396184,,,,,,,,,
0,,,,,,,tt0361715,Domestic,"Apr 22, 2005",–,"$870,067",,,,,
0,,,,,,,tt0047834,,,,,Joy Batchelor,Director,,,
0,,,,,,,tt0405422,Domestic,"Aug 19, 2005","$21,422,815","$109,449,237",,,,,
0,,,,,,,tt0421239,Domestic,"Aug 19, 2005","$16,167,662","$57,891,803",,,,,
0,,,,,,,tt0387898,Domestic,"Dec 23, 2005","$57,010","$3,647,381",,,,,
0,Original Release,"June 4, 1999",Domestic,"$1,541,261",–,"$1,541,261",tt0133385,,,,,,,,,
0,2021 Re-release,"July 1, 2021",Russia/CIS,–,"$4,051","$4,051",tt0091341,,,,,,,,,
0,,,,,,,tt0361089,Domestic,"Aug 19, 2005","$5,914,722","$19,478,106",,,,,
0,,,,,,,tt0355295,Domestic,"Aug 26, 2005","$15,093,000","$37,916,267",,,,,
0,,,,,,,tt0401244,Domestic,"Aug 26, 2005","$37,437","$181,872",,,,,
0,,,,,,,tt0402901,Domestic,"Aug 26, 2005","$6,147,294","$15,007,991",,,,,
0,Original Release,"August 31-July 7, 2006",41 markets,"$33,579,797","$48,886,873","$82,466,670",tt0387131,,,,,,,,,
0,,,,,,,tt0388482,Domestic,"Sep 2, 2005","$16,540,720","$43,095,856",,,,,
0,,,,,,,tt0425123,Domestic,"Sep 16, 2005","$16,408,718","$48,318,130",,,,,
0,,,,,,,tt0377107,Domestic,"Sep 16, 2005","$193,840","$7,535,331",,,,,
0,,,,,,,tt0399295,Domestic,"Sep 16, 2005","$9,390,144","$24,149,632",,,,,
0,,,,,,,tt0384286,Domestic,"Sep 16, 2005","$4,551,000","$10,047,674",,,,,
0,,,,,,,tt0404030,Domestic,"Sep 16, 2005","$66,806","$1,712,337",,,,,
0,,,,,,,tt0318761,Domestic,"Sep 16, 2005","$85,327","$1,328,679",,,,,
0,,,,,,,tt0385690,,,,,Pete Michels,Director,,,
0,,,,,,,tt0095403,,,,,Jackie Chan,Director,,,
0,,,,,,,tt0386005,France,"Jul 13, 2005",–,"$934,853",,,,,
0,,,,,,,tt0032536,,,,,Edward Buzzell,Director,,,
0,,,,,,,tt0436971,Domestic,"Jan 20, 2006","$53,571","$1,439,972",,,,,
0,,,,,,,tt0419706,Domestic,"Oct 21, 2005","$15,488,870","$28,212,337",,,,,
0,Original Release,"October 14-August 18, 2006",30 markets,"$10,169,202","$12,775,300","$22,944,502",tt0421054,,,,,,,,,
0,,,,,,,tt0348333,Domestic,"Oct 7, 2005","$6,021,106","$16,124,543",,,,,
0,,,,,,,tt0402022,Domestic,"Dec 2, 2005","$12,661,112","$25,874,337",,,,,
0,,,,,,,tt0087289,,,,,Alain Jessua,Director,,,
0,,,,,,,tt0350261,Domestic,"Sep 9, 2005","$749,000","$8,586,392",,,,,
0,,,,,,,tt0399327,Domestic,"Sep 9, 2005","$4,025,000","$8,330,720",,,,,
0,,,,,,,tt0430651,,,,,Gen Sekiguchi,Director,,,
0,,,,,,,tt0080149,,,,,Werner Herzog,Director,,,
0,,,,,,,tt0404032,Domestic,"Sep 9, 2005","$30,054,300","$75,072,454",,,,,
0,,,,,,,tt0408790,Domestic,"Sep 23, 2005","$24,629,938","$89,707,299",,,,,
0,Original Release,"September 16-December 22, 2006",33 markets,"$53,359,111","$64,731,725","$118,090,836",tt0121164,,,,,,,,,
0,,,,,,,tt0385002,Domestic,"Sep 9, 2005","$48,760","$346,830",,,,,
0,,,,,,,tt0399146,Domestic,"Sep 23, 2005","$364,000","$31,504,633",,,,,
0,,,,,,,tt0380599,Domestic,"Sep 23, 2005","$68,447","$2,080,321",,,,,
0,,,,,,,tt0388980,Domestic,"Sep 30, 2005","$3,657,322","$15,337,393",,,,,
0,,,,,,,tt0379725,Domestic,"Sep 30, 2005","$324,857","$28,750,530",,,,,
0,,,,,,,tt0385700,,,,,Tetsuya Nomura,Director,,,
0,Original Release,"September 23-January 20, 2006",4 markets,"$17,380,866","$120,000","$17,500,866",tt0403455,,,,,,,,,
0,,,,,,,tt0378109,Domestic,"Sep 30, 2005","$7,057,854","$18,801,234",,,,,
0,,,,,,,tt0366780,Domestic,"Sep 30, 2005","$126,449","$866,999",,,,,
0,Original Release,"September 15-May 3, 2006",61 markets,"$56,110,897","$138,000,274","$194,111,171",tt0312004,,,,,,,,,
0,,,,,,,tt0373469,Domestic,"Oct 21, 2005","$180,660","$4,243,756",,,,,
0,,,,,,,tt0456912,France,"May 10, 2006",–,"$138,963",,,,,
0,,,,,,,tt0095467,,,,,Krzysztof Kieslowski,Director,,,
0,,,,,,,tt0032194,,,,,Anatole Litvak,Director,,,
0,,,,,,,tt0402057,Domestic,"Jun 16, 2006","$4,360","$68,820",,,,,
0,,,,,,,tt0367555,,,,,Martin Scorsese,Director,,,
0,,,,,,,tt0380389,Domestic,"May 12, 2006","$1,921,838","$4,283,255",,,,,
0,,,,,,,tt0092240,Domestic,"Nov 21, 1986","$1,402,535","$3,500,000",,,,,
0,,,,,,,tt0388125,Domestic,"Oct 7, 2005","$10,017,575","$32,880,591",,,,,
0,,,,,,,tt0367089,Domestic,"Oct 5, 2005","$129,844","$7,372,734",,,,,
0,,,,,,,tt0417217,Domestic,"Oct 7, 2005","$8,703,240","$22,991,379",,,,,
0,Original Release,"December 9-April 6, 2006",36 markets,"$83,043,761","$95,018,998","$178,062,759",tt0388795,,,,,,,,,
0,,,,,,,tt0368709,Domestic,"Oct 14, 2005","$10,618,711","$26,850,426",,,,,
0,,,,,,,tt0395972,Domestic,"Oct 21, 2005","$6,422,455","$18,337,722",,,,,
0,,,,,,,tt0433383,Domestic,"Oct 7, 2005","$421,446","$31,558,003",,,,,
0,,,,,,,tt0418647,Domestic,"Oct 21, 2005","$9,178,233","$32,751,093",,,,,
0,Original Release,"October 6, 2005-May 18, 2007",13 markets,"$1,903,434","$3,145,259","$5,048,693",tt0421238,,,,,,,,,
0,,,,,,,tt0432291,Domestic,"Oct 14, 2005","$11,752,917","$29,550,869",,,,,
0,,,,,,,tt0338427,Domestic,"Oct 21, 2005","$229,685","$10,284,523",,,,,
0,,,,,,,tt0371257,Domestic,"Oct 21, 2005","$2,188,199","$3,626,883",,,,,
0,,,,,,,tt0386140,Domestic,"Oct 28, 2005","$16,328,506","$46,464,023",,,,,
0,,,,,,,tt0384680,Domestic,"Oct 28, 2005","$4,248,465","$12,482,775",,,,,
0,,,,,,,tt0432348,Domestic,"Oct 28, 2005","$31,725,652","$87,039,965",,,,,
0,,,,,,,tt0387514,Domestic,"Oct 28, 2005","$6,220,935","$22,827,153",,,,,
0,,,,,,,tt0330702,Domestic,"Mar 11, 2005","$11,075","$337,265",,,,,
0,,,,,,,tt0436058,,,,,Steve Rash,Director,,,
0,,,,,,,tt0425661,Japan,"Aug 6, 2005",–,"$15,787,492",,,,,
0,,,,,,,tt0342735,Domestic,"Jan 27, 2006","$15,117","$78,378",,,,,
