,Area,Release Date,Opening,Gross,imdb_id,Release Group,Rollout,Markets,Domestic,International,Worldwide,Filmmakers,Role,APAC,# Releases,Lifetime Gross,Rank
0,Bolivia,"Oct 11, 2018","$15,962","$47,672",tt3808102,,,,,,,,,,,,
0,,,,,tt1922589,,,,,,,Rithy Panh,Director,,,,
0,Netherlands,"Jun 1, 2016","$15,064","$114,108",tt4686692,,,,,,,,,,,,
0,Domestic,"Mar 3, 2017",–,"$41,562",tt5278914,,,,,,,,,,,,
0,Domestic,"Nov 17, 2017","$7,594","$37,489",tt6412864,,,,,,,,,,,,
0,,,,,tt1730689,Original Release,"December 14, 2011-May 10, 2013",4 markets,–,"$1,957,345","$1,957,345",,,,,,
0,France,"Nov 27, 2013","$898,935","$1,366,051",tt2832422,,,,,,,,,,,,
0,France,"Jan 23, 2013","$569,816","$929,109",tt2391746,,,,,,,,,,,,
0,Domestic,"Sep 9, 2016","$612,363","$981,947",tt5197544,,,,,,,,,,,,
0,France,"Sep 19, 2012","$577,329","$1,738,235",tt1899270,,,,,,,,,,,,
0,France,"Dec 15, 2010","$1,889,484","$8,328,979",tt1533813,,,,,,,,,,,,
0,,,,,tt5132448,,,,,,,Russudan Glurjidze,Director,,,,
0,Belgium,"Jun 12, 2013",$148,$148,tt2396639,,,,,,,,,,,,
0,,,,,tt2194607,,,,,,,Estelle Larrivaz,Director,,,,
0,,,,,tt5034266,,,,,,,Ritesh Batra,Director,,,,
0,Norway,"Jul 19, 2013","$150,447","$649,029",tt2197128,,,,,,,,,,,,
0,,,,,tt6349302,,,,,,,Claudio Fäh,Director,,,,
0,,,,,tt1736555,,,,,,,Stephan Brenninkmeijer,Director,,,,
0,,,,,tt4225622,,,,,,,McG,Director,,,,
0,,,,,tt6214928,,,,,,,Zak Hilditch,Director,,,,
0,,,,,tt4579914,,,,,,,Alain Desrochers,Director,,,,
0,,,,,tt3828916,,,,,,,Massimo Mazzucco,Director,,,,
0,,,,,tt1422177,Original Release,"September 16, 2009",France,–,–,–,,,,,,
0,,,,,tt3627322,,,,,,,Patrick Gazé,Director,,,,
0,Kuwait,"Oct 16, 2008",–,"$47,805",tt1102316,,,,,,,,,,,,
0,,,,,tt4959548,,,,,,,Birger Larsen,Director,,,,
0,Türkiye,"Nov 16, 2012","$13,900","$57,187",tt2191332,,,,,,,,,,,,
0,,,,,tt3726324,,,,,,,Dirk Jan Roeleven,Director,,,,
0,,,,,tt2439946,,,,,,,Peter Geiger,Director,,,,
0,France,"Jan 14, 2015","$77,218","$83,016",tt2176690,,,,,,,,,,,,
0,,,,,tt4746370,,,,,,,Johnny Blank,Director,,,,
0,Domestic,"Mar 23, 2007","$2,194","$3,103",tt0841149,,,,,,,,,,,,
0,France,"Mar 21, 2007",–,"$1,123,665",tt0814690,,,,,,,,,,,,
0,,,,,tt1695990,,,,,,,Benoît Jacquot,Director,,,,
0,,,,,tt1415267,,,,,,,Michael Sinclair,Director,,,,
0,Czech Republic,"Dec 23, 2015","$308,421","$2,267,986",tt4483192,,,,,,,,,,,,
0,Czech Republic,"Mar 31, 2016","$169,247","$1,711,757",tt4568328,,,,,,,,,,,,
0,Argentina,"Nov 8, 2012","$2,888","$4,512",tt1837508,,,,,,,,,,,,
0,France,"May 20, 2009","$4,311","$4,311",tt0824412,,,,,,,,,,,,
0,Domestic,"Aug 5, 2016","$6,907","$26,409",tt3185602,,,,,,,,,,,,
0,Lithuania,"Sep 15, 2017","$10,572","$22,612",tt6380140,,,,,,,,,,,,
0,South Korea,"Apr 6, 2017","$5,733","$9,093",tt5167942,,,,,,,,,,,,
0,,,,,tt3735810,,,,,,,Leila Djansi,Director,,,,
0,,,,,tt3616724,,,,,,,Alejandra Márquez Abella,Director,,,,
0,,,,,tt3591836,,,,,,,Grant Nelson,Director,,,,
0,Domestic,"Jul 28, 2017","$219,022","$2,721,100",tt7131870,,,,,,,,,,,,
0,Domestic,"Sep 29, 2017","$138,346","$456,854",tt6015328,,,,,,,,,,,,
0,,,,,tt2291284,,,,,,,Mathew Miller,Director,,,,
0,,,,,tt7188868,,,,,,,Tom Jennings,Director,,,,
0,,,,,tt6064378,,,,,,,Saiji Yakumo,Director,,,,
0,France,"Apr 26, 2017","$287,090","$3,129,607",tt6009140,,,,,,,,,,,,
0,,,,,tt6846128,,,,,,,Mark Atkins,Director,,,,
0,,,,,tt1667904,,,,,,,Catherine Martin,Director,,,,
0,,,,,tt1503770,,,,,,,Benjamin Franzen,Director,,,,
0,,,,,tt2380009,,,,,,,Nefertite Nguvu,Director,,,,
0,Domestic,"May 23, 2017","$19,879","$147,780",tt5119264,,,,,,,,,,,,
0,Lithuania,"Aug 18, 2017","$22,570","$83,537",tt6823698,,,,,,,,,,,,
0,,,,,tt3748172,,,,,,,Mike Flanagan,Director,,,,
0,United Kingdom,"Sep 29, 2017","$48,110","$148,433",tt5467554,,,,,,,,,,,,
0,Domestic,"Aug 21, 2015","$1,739","$1,739",tt3237942,,,,,,,,,,,,
0,Domestic,"Apr 22, 2016","$179,112","$510,957",tt3139764,,,,,,,,,,,,
0,Finland,"Sep 15, 2017","$254,648","$1,622,834",tt4173170,,,,,,,,,,,,
0,Norway,"Sep 10, 2010","$99,191","$213,460",tt1846499,,,,,,,,,,,,
0,Domestic,"Sep 8, 2017","$4,403","$32,494",tt6402212,,,,,,,,,,,,
0,,,,,tt1826780,,,,,,,Tristan Dubois,Director,,,,
0,,,,,tt4040888,,,,,,,François Delisle,Director,,,,
0,Domestic,"Feb 18, 2015","$5,954","$41,297",tt2392810,,,,,,,,,,,,
0,,,,,tt1160997,,,,,,,Lonny Price,Director,,,,
0,Japan,"Jan 14, 2017","$1,791,830","$6,330,984",tt5839938,,,,,,,,,,,,
0,,,,,tt1841611,,,,,,,Qaushiq Mukherjee,Director,,,,
0,,,,,tt6895746,,,,,,,Borja Cobeaga,Director,,,,
0,Germany,"Dec 2, 2010","$1,122,486","$7,184,934",tt1578128,,,,,,,,,,,,
0,United Kingdom,"May 5, 2017","$2,495","$4,570",tt5847286,,,,,,,,,,,,
0,,,,,tt6255746,,,,,,,Rob Bruce,Director,,,,
0,,,,,tt2358937,,,,,,,Frank W. Montag,Director,,,,
0,,,,,tt1099204,,,,,,,Michael James Rowland,Director,,,,
0,,,,,tt2927178,,,,,,,Jacobo Rispa,Director,,,,
0,,,,,tt7364706,,,,,,,Michael Simon,Director,,,,
0,Argentina,"Oct 6, 2016","$246,477","$570,458",tt6074024,,,,,,,,,,,,
0,,,,,tt1147720,,,,,,,Fernand Dansereau,Director,,,,
0,,,,,tt7427130,,,,,,,Louis J. Horvitz,Director,,,,
0,China,"May 12, 2017","$1,336,952","$1,905,999",tt6892250,,,,,,,,,,,,
0,,,,,tt2523692,,,,,,,Luke Thompson,Director,,,,
0,,,,,tt4453306,,,,,,,Tim van Aelst,Director,,,,
0,,,,,tt2091288,,,,,,,Tim Connery,Director,,,,
0,,,,,tt2124926,,,,,,,David R. Higgins,Director,,,,
0,,,,,tt1587436,,,,,,,Nick Lentz,Director,,,,
0,China,"Mar 21, 2014",–,"$5,410,000",tt3259320,,,,,,,,,,,,
0,,,,,tt1087472,,,,,,,John Poague,Director,,,,
0,Czech Republic,"Oct 7, 2010","$142,430","$764,068",tt1380799,,,,,,,,,,,,
0,,,,,tt2435106,,,,,,,Ladislav Smoljak,Director,,,,
0,South Korea,"Oct 8, 2009","$747,272","$1,826,417",tt1477859,,,,,,,,,,,,
0,Domestic,"Dec 9, 2016","$227,354","$321,910",tt3253232,,,,,,,,,,,,
0,,,,,tt2180543,,,,,,,Zach Lipovsky,Director,,,,
0,,,,,tt2394627,,,,,,,Duke Johnson,Director,,,,
0,Germany,"Mar 23, 2017","$631,919","$2,389,356",tt5075584,,,,,,,,,,,,
0,,,,,tt4468740,Original Release,"November 9-March 22, 2018",77 markets,"$40,891,591","$187,086,932","$227,978,523",,,,,,
0,,,,,tt3288562,,,,,,,Alice Vial,Director,,,,
0,,,,,tt1785288,,,,,,,Brad Silberling,Director,,,,
0,Domestic,"Sep 29, 2017","$53,177","$348,833",tt7435110,,,,,,,,,,,,
0,,,,,tt1869347,Original Release,"November 2-June 28, 2018",10 markets,–,"$3,625,952","$3,625,952",,,,,,
0,,,,,tt7344360,,,,,,,Jacob LaMendola,Director,,,,
0,,,,,tt3219106,,,,,,,Vinko Moderndorfer,Director,,,,
0,,,,,tt6305236,,,,,,,Katharina Wyss,Director,,,,
0,Domestic,"Jan 19, 2018","$6,330","$41,934",tt6802896,,,,,,,,,,,,
0,,,,,tt5479616,,,,,,,Esteban Crespo,Director,,,,
0,,,,,tt1426383,,,,,,,Lee Demarbre,Director,,,,
0,Hungary,"Feb 16, 2017","$5,846","$13,453",tt5641832,,,,,,,,,,,,
0,,,,,tt3317158,,,,,,,Joel Petrie,Director,,,,
0,,,,,tt4111826,,,,,,,Jonathan Adams,Director,,,,
0,,,,,tt0975720,,,,,,,Bob Byington,Director,,,,
0,,,,,tt6053440,,,,,,,Stephen Cone,Director,,,,
0,,,,,tt3183402,,,,,,,Carlos Algara,Director,,,,
0,,,,,tt3675236,,,,,,,Keren Yedaya,Director,,,,
0,United Kingdom,"Mar 11, 2016","$1,575","$1,575",tt3569978,,,,,,,,,,,,
0,,,,,tt7428594,,,,,,,Shin'ichirô Watanabe,Director,,,,
0,Hungary,"Sep 22, 2016","$17,082","$34,033",tt4606770,,,,,,,,,,,,
0,,,,,tt3254656,,,,,,,Charlie Shackleton,Director,,,,
0,Netherlands,"Oct 1, 2015","$23,663","$84,054",tt4337194,,,,,,,,,,,,
0,United Arab Emirates,"Jan 11, 2018","$5,319","$14,426",tt6484982,,,,,,,,,,,,
0,,,,,tt2967226,,,,,,,Darren Grant,Director,,,,
0,,,,,tt2579836,,,,,,,Charles Band,Director,,,,
0,Italy,"Feb 14, 2019","$382,718","$723,476",tt4181782,,,,,,,,,,,,
0,,,,,tt5949038,,,,,,,Tom Paton,Director,,,,
0,,,,,tt1237961,,,,,,,Stephen Scott,Director,,,,
0,,,,,tt2076926,,,,,,,David W. Warfield,Director,,,,
0,,,,,tt1471348,,,,,,,Jerami Cruise,Director,,,,
0,,,,,tt1942828,,,,,,,Jourdan McClure,Director,,,,
0,,,,,tt1376713,,,,,,,Brendan Muldowney,Director,,,,
0,,,,,tt2488478,,,,,,,Brian McGuire,Director,,,,
0,Netherlands,"May 26, 2016","$20,721","$102,610",tt5477402,,,,,,,,,,,,
0,,,,,tt6142314,,,,,,,Rick Morales,Director,,,,
0,,,,,tt5506088,,,,,,,Thorsten Schmidt,Director,,,,
0,Russia/CIS,"Dec 21, 2017","$37,989","$75,566",tt6408226,,,,,,,,,,,,
0,United Kingdom,"Oct 28, 2016",$72,$72,tt5363736,,,,,,,,,,,,
0,Germany,"Oct 18, 2012","$100,175","$378,967",tt2179055,,,,,,,,,,,,
0,,,,,tt1998393,,,,,,,Alex Walker,Director,,,,
0,,,,,tt1209378,,,,,,,John Inwood,Director,,,,
0,United Arab Emirates,"Aug 3, 2017","$161,485","$298,582",tt7151438,,,,,,,,,,,,
0,,,,,tt5291976,,,,,,,Krystof Zlatnik,Director,,,,
0,,,,,tt2327948,,,,,,,Adam Kane,Director,,,,
0,,,,,tt1065120,,,,,,,David Novack,Director,,,,
0,,,,,tt2069985,,,,,,,Lars-Gunnar Lotz,Director,,,,
0,,,,,tt1688649,Original Release,"October 21, 2011",Spain,–,"$2,744,208","$2,744,208",,,,,,
0,,,,,tt7387408,,,,,,,Luke Scott,Director,,,,
0,,,,,tt7326248,,,,,,,Luke Scott,Director,,,,
0,,,,,tt2538204,,,,,,,Brendan Gabriel Murphy,Director,,,,
0,United Arab Emirates,"Jun 21, 2012","$37,428","$37,428",tt1826603,,,,,,,,,,,,
0,Spain,"Oct 9, 2015",–,"$363,922",tt1382727,,,,,,,,,,,,
0,,,,,tt2202607,,,,,,,Radu Jude,Director,,,,
0,,,,,tt5204020,Original Release,"November 18, 2016",Romania,–,"$13,847","$13,847",,,,,,
0,United Kingdom,"Oct 13, 2017","$563,698","$1,055,957",tt5638642,,,,,,,,,,,,
0,,,,,tt1399237,,,,,,,Philip Lyall,Director,,,,
0,,,,,tt2640570,,,,,,,Thomas Szczepanski,Director,,,,
0,Domestic,"Oct 27, 2017","$22,724","$580,346",tt4513316,,,,,,,,,,,,
0,Domestic,"Oct 6, 2017","$596,547","$1,579,440",tt5342904,,,,,,,,,,,,
0,,,,,tt2323372,,,,,,,Mihkel Ulk,Director,,,,
0,France,"Jun 7, 2017","$590,479","$1,842,091",tt3296908,,,,,,,,,,,,
0,,,,,tt4877606,,,,,,,Stephen Shimek,Director,,,,
0,Domestic,"Jan 23, 2017",–,"$16,397",tt2516424,,,,,,,,,,,,
0,,,,,tt3416674,,,,,,,Simon Atkinson,Director,,,,
0,France,"Aug 2, 2017","$127,369","$304,527",tt6397762,,,,,,,,,,,,
0,France,"Nov 1, 2017","$308,708","$308,708",tt5598160,,,,,,,,,,,,
0,South Korea,"Nov 16, 2017","$13,735","$24,306",tt5633706,,,,,,,,,,,,
0,Domestic,"Mar 23, 2018","$2,860","$22,061",tt6444838,,,,,,,,,,,,
0,Domestic,"Mar 9, 2018","$184,805","$8,047,856",tt4686844,,,,,,,,,,,,
0,,,,,tt1314177,,,,,,,Jeff King,Director,,,,
0,Domestic,"Jun 10, 2016","$24,614","$1,176,781",tt3549206,,,,,,,,,,,,
0,,,,,tt4669278,,,,,,,Jenna Mattison,Director,,,,
0,Domestic,"Sep 22, 2017","$23,180","$6,735,118",tt3262342,,,,,,,,,,,,
0,Domestic,"Oct 13, 2017","$736,883","$1,584,759",tt6133130,,,,,,,,,,,,
0,,,,,tt6041362,,,,,,,Max Kestner,Director,,,,
0,Italy,"Oct 26, 2017","$309,608","$2,230,712",tt4729560,,,,,,,,,,,,
0,Domestic,"May 4, 2018","$2,513","$46,337",tt2586120,,,,,,,,,,,,
0,,,,,tt5233558,,,,,,,David France,Director,,,,
0,,,,,tt2338454,,,,,,,Brie Larson,Director,,,,
0,,,,,tt3421124,,,,,,,Bradley Stryker,Director,,,,
0,,,,,tt3321770,,,,,,,Joseph Muszynski,Director,,,,
0,Domestic,"Oct 13, 2017",–,"$14,838",tt5503688,,,,,,,,,,,,
0,,,,,tt1264906,,,,,,,Philippe Gagnon,Director,,,,
0,Türkiye,"Dec 25, 2015","$1,120,517","$5,783,883",tt5076214,,,,,,,,,,,,
0,,,,,tt6479178,,,,,,,Maxim Ford,Director,,,,
0,,,,,tt5143270,,,,,,,Michael Ramova,Director,,,,
0,,,,,tt6122540,,,,,,,Julio DePietro,Director,,,,
0,,,,,tt4624258,,,,,,,Matt Riddlehoover,Director,,,,
0,China,"Mar 24, 2014",–,"$624,929",tt6118258,,,,,,,,,,,,
0,,,,,tt1718763,,,,,,,Ross Clarke,Director,,,,
0,,,,,tt7057376,,,,,,,Jay Karas,Director,,,,
0,,,,,tt2815966,,,,,,,Saar Klein,Director,,,,
0,,,,,tt2083332,,,,,,,Jesse Peyronel,Director,,,,
0,,,,,tt3980310,,,,,,,Russ Emanuel,Director,,,,
0,,,,,tt4441098,,,,,,,Griff Furst,Director,,,,
0,United Arab Emirates,"Oct 26, 2017","$40,570","$57,303",tt5657856,,,,,,,,,,,,
0,Italy,"Aug 30, 2018","$17,434","$21,454",tt6509862,,,,,,,,,,,,
0,,,,,tt2049448,,,,,,,Geoff Ryan,Director,,,,
0,Japan,"Jul 5, 2008","$1,588,250","$10,313,773",tt1110240,,,,,,,,,,,,
0,Japan,"Oct 24, 2009","$2,796,010","$29,000,322",tt1337125,,,,,,,,,,,,
0,,,,,tt3276632,,,,,,,Michael Damian,Director,,,,
0,,,,,tt5031108,,,,,,,Stuart Connelly,Director,,,,
0,Hungary,"Jun 8, 2017","$11,498","$40,893",tt5842890,,,,,,,,,,,,
0,Domestic,"May 11, 2018","$45,924","$102,091",tt6738136,,,,,,,,,,,,
0,Domestic,"Jun 22, 2018","$3,296","$17,788",tt5923026,,,,,,,,,,,,
0,Spain,"Sep 21, 2018","$22,603","$22,603",tt6229030,,,,,,,,,,,,
0,,,,,tt5287914,,,,,,,Philipp Eichholtz,Director,,,,
0,Netherlands,"Jun 28, 2012","$49,551","$934,363",tt2243189,,,,,,,,,,,,
0,Domestic,"Dec 22, 2017","$23,091","$301,718",tt5304464,,,,,,,,,,,,
0,,,,,tt4058346,,,,,,,Nigina Sayfullaeva,Director,,,,
0,,,,,tt5979920,,,,,,,Mikhil Musale,Director,,,,
0,Domestic,"Oct 20, 2017","$12,125","$61,899",tt3859272,,,,,,,,,,,,
0,Domestic,"Oct 13, 2017","$22,285","$490,131",tt5716464,,,,,,,,,,,,
0,,,,,tt5667052,,,,,,,Simon Rumley,Director,,,,
0,France,"Apr 24, 2013","$37,323","$37,323",tt2283017,,,,,,,,,,,,
0,Domestic,"Feb 23, 2018","$3,354","$19,084",tt6164502,,,,,,,,,,,,
0,Domestic,"Nov 3, 2017","$35,545","$1,361,611",tt2291540,,,,,,,,,,,,
0,Domestic,"Oct 27, 2017","$3,286","$5,853",tt5836866,,,,,,,,,,,,
0,,,,,tt6346162,Original Release,"February 18, 2017",Domestic,"$2,545,060",–,"$2,545,060",,,,,,
0,Lithuania,"Nov 10, 2017","$15,881","$46,560",tt6537238,,,,,,,,,,,,
0,,,,,tt3415358,,,,,,,Luke Shanahan,Director,,,,
0,,,,,tt4363990,,,,,,,Joshua Fraiman,Director,,,,
0,Italy,"Oct 31, 2019","$9,509","$14,266",tt6213994,,,,,,,,,,,,
0,Mexico,"Apr 7, 2017","$173,040","$200,362",tt2516966,,,,,,,,,,,,
0,,,,,tt5833412,,,,,,,Brian Darwas,Director,,,,
0,Ukraine,"Oct 12, 2017","$238,638","$688,806",tt5238240,,,,,,,,,,,,
0,Domestic,"Dec 29, 2017","$36,048","$1,026,124",tt5711148,,,,,,,,,,,,
0,Domestic,"Oct 20, 2017","$6,002,665","$18,343,983",tt3829920,,,,,,,,,,,,
0,Spain,"Aug 25, 2017","$828,341","$4,212,203",tt5862312,,,,,,,,,,,,
0,,,,,tt5009286,,,,,,,Rusty Nixon,Director,,,,
0,France,"Jun 20, 2012","$1,489,305","$3,807,194",tt2399495,,,,,,,,,,,,
0,,,,,tt6324764,,,,,,,Roman Artemyev,Director,,,,
0,Russia/CIS,"Oct 12, 2017","$402,941","$1,433,366",tt6952604,,,,,,,,,,,,
0,,,,,tt0458515,Original Release,"October 21, 2009-February 5, 2011","APAC, EMEA",–,"$252,273","$252,273",,,,,,
0,,,,,tt1886651,Original Release,"April 8, 2011",Italy,–,"$42,673","$42,673",,,,,,
0,France,"Jul 15, 2009","$175,777","$175,777",tt1337205,,,,,,,,,,,,
0,,,,,tt1337497,,,,,,,Shannon Walsh,Director,,,,
0,,,,,tt1911533,,,,,,,Jude Gerard Prest,Director,,,,
0,,,,,tt6150944,,,,,,,Selma Vilhunen,Director,,,,
0,,,,,tt5729870,,,,,,,Hayden J. Weal,Director,,,,
0,,,,,tt3432286,,,,,,,Zachary Beckler,Director,,,,
0,,,,,tt4328166,,,,,,,Samuel Dawe,Director,,,,
0,Domestic,"Mar 1, 2013","$159,619","$248,346",tt2635622,,,,,,,,,,,,
0,South Korea,"Jan 9, 2020","$18,072","$39,221",tt6540078,,,,,,,,,,,,
0,,,,,tt4185370,,,,,,,Elliott Lester,Director,,,,
0,,,,,tt4594286,,,,,,,Luke White,Director,,,,
0,Portugal,"Oct 12, 2017",$902,"$1,502",tt4423778,,,,,,,,,,,,
0,Hungary,"Nov 2, 2017","$94,634","$275,669",tt5161018,,,,,,,,,,,,
0,United Kingdom,"Sep 29, 2017","$20,656","$20,656",tt7431894,,,,,,,,,,,,
0,,,,,tt5745450,2018 Re-release,"January 7, 2015-December 28, 2018","EMEA, APAC",–,"$1,055,627","$1,055,627",,,,,,
0,,,,,tt2004205,,,,,,,Damon Maulucci,Director,,,,
0,United Arab Emirates,"Oct 19, 2017","$525,772","$1,148,659",tt6108090,,,,,,,,,,,,
0,,,,,tt5861630,,,,,,,Robert Boocheck,Director,,,,
0,,,,,tt2283362,Original Release,"December 20-April 6, 2018",76 markets,"$404,515,480","$557,562,066","$962,077,546",,,,,,
0,,,,,tt5339418,,,,,,,Brian Frank Visciglia,Director,,,,
0,Romania,"Oct 28, 2016",–,"$17,994",tt5610362,,,,,,,,,,,,
0,,,,,tt4693358,,,,,,,Ben C. Lucas,Director,,,,
0,Domestic,"Nov 3, 2017","$49,569","$150,532",tt5084170,,,,,,,,,,,,
0,,,,,tt5723286,,,,,,,Jeremy Rush,Director,,,,
0,,,,,tt7026230,,,,,,,Bobcat Goldthwait,Director,,,,
0,,,,,tt4161520,,,,,,,Bhavik Thakore,Director,,,,
0,,,,,tt4129180,,,,,,,Dane Cook,Director,,,,
0,Domestic,"Sep 17, 2017","$2,690","$56,218",tt6195442,,,,,,,,,,,,
0,,,,,tt5866930,Original Release,"August 11-24, 2017",4 markets,"$216,556","$36,580,260","$36,796,816",,,,,,
0,,,,,tt1161447,,,,,,,Dane Cook,Writer,,,,
0,Domestic,"Dec 1, 2017","$4,028","$5,874",tt3896102,,,,,,,,,,,,
0,France,"May 31, 2017","$1,977,649","$6,746,007",tt6081632,,,,,,,,,,,,
0,,,,,tt1103276,,,,,,,David Thomas,Director,,,,
0,,,,,tt2090595,,,,,,,Edward Tyndall,Director,,,,
0,,,,,tt3560316,,,,,,,Joe Martino,Director,,,,
0,,,,,tt2469524,,,,,,,Benjamin Stewart,Director,,,,
0,,,,,tt3462896,,,,,,,Guy Reid,Director,,,,
0,,,,,tt2355775,,,,,,,Roxanne Meadows,Director,,,,
0,,,,,tt1499960,,,,,,,Greg Becker,Director,,,,
0,,,,,tt4348012,,,,,,,Joe Lynch,Director,,,,
0,Domestic,"May 17, 2016",$760,"$23,248",tt3615204,,,,,,,,,,,,
0,Domestic,"Oct 27, 2017","$144,076","$217,644",tt4486986,,,,,,,,,,,,
0,Domestic,"Oct 20, 2017","$21,226,953","$47,319,572",tt6217804,,,,,,,,,,,,
0,Australia,"Apr 6, 2017",–,"$1,536,804",tt5834660,,,,,,,,,,,,
0,,,,,tt4960934,,,,,,,Felix Fuchssteiner,Director,,,,
0,,,,,tt5034444,,,,,,,Shane Hawks,Director,,,,
0,,,,,tt3707514,,,,,,,Brad Keller,Director,,,,
0,,,,,tt6228640,,,,,,,Joel Paul Reisig,Director,,,,
0,,,,,tt3978902,,,,,,,Brian T. Jaynes,Director,,,,
0,,,,,tt1394329,,,,,,,Will Geiger,Director,,,,
0,,,,,tt1212986,,,,,,,Robert Iscove,Director,,,,
0,Russia/CIS,"Dec 22, 2016","$5,539","$9,930",tt3300932,,,,,,,,,,,,
0,,,,,tt3032060,,,,,,,Paul Serafini,Director,,,,
0,,,,,tt4666722,,,,,,,Mark Jean,Director,,,,
0,,,,,tt5579982,,,,,,,Castille Landon,Director,,,,
0,,,,,tt2214864,,,,,,,Harvey Frost,Director,,,,
0,,,,,tt2325491,,,,,,,Kieth Merrill,Director,,,,
0,,,,,tt4698740,,,,,,,Mike Rohl,Director,,,,
0,,,,,tt6173488,,,,,,,David Mackay,Director,,,,
0,,,,,tt6914742,,,,,,,Kristoffer Tabori,Director,,,,
0,,,,,tt6269700,,,,,,,David Weaver,Director,,,,
0,,,,,tt3593926,,,,,,,Paul A. Kaufman,Director,,,,
0,,,,,tt3991066,,,,,,,Letia Clouston,Director,,,,
0,,,,,tt1097649,,,,,,,Jeff Bleckner,Director,,,,
0,,,,,tt6456614,,,,,,,Mike Rohl,Director,,,,
0,,,,,tt1790658,,,,,,,John Kent Harrison,Director,,,,
0,,,,,tt6669590,,,,,,,Ron Oliver,Director,,,,
0,,,,,tt5090750,,,,,,,Devon Downs,Director,,,,
0,,,,,tt6359600,,,,,,,Richard Gabai,Director,,,,
0,,,,,tt5589750,,,,,,,Mark Jean,Director,,,,
0,,,,,tt6455992,,,,,,,Jonathan Wright,Director,,,,
0,,,,,tt6382412,,,,,,,Martin Wood,Director,,,,
0,,,,,tt6104760,,,,,,,Jeff Fisher,Director,,,,
0,,,,,tt6286216,,,,,,,Christie Will Wolf,Director,,,,
0,Germany,"May 14, 2015","$2,188,140","$8,145,623",tt3849938,,,,,,,,,,,,
0,,,,,tt6387232,,,,,,,Ernie Barbarash,Director,,,,
0,,,,,tt5039242,,,,,,,W.D. Hogan,Director,,,,
0,,,,,tt6319714,,,,,,,Bradley Walsh,Director,,,,
0,,,,,tt6782486,,,,,,,Steven R. Monroe,Director,,,,
0,,,,,tt7042586,,,,,,,Martin Wood,Director,,,,
0,,,,,tt7034316,,,,,,,Christie Will Wolf,Director,,,,
0,,,,,tt2402095,,,,,,,Christie Will Wolf,Director,,,,
0,,,,,tt1600438,,,,,,,Brian Brough,Director,,,,
0,Domestic,"Feb 23, 2018","$26,097","$125,659",tt1699518,,,,,,,,,,,,
0,,,,,tt4589516,,,,,,,John G. Young,Director,,,,
0,,,,,tt2137267,,,,,,,Eric Crosland,Director,,,,
0,,,,,tt2521086,,,,,,,Scott Gaffney,Director,,,,
0,,,,,tt4123262,,,,,,,Scott Gaffney,Director,,,,
0,,,,,tt3637124,,,,,,,Lynsey Dyer,Writer,,,,
0,,,,,tt2212658,,,,,,,Vondie Curtis-Hall,Director,,,,
0,Japan,"Dec 7, 2013",–,"$4,915,950",tt2653264,,,,,,,,,,,,
0,,,,,tt1178621,,,,,,,Gaizka Urresti,Director,,,,
0,,,,,tt0934946,,,,,,,Will Yapp,Director,,,,
0,,,,,tt4626970,,,,,,,Mark Potts,Director,,,,
0,,,,,tt2306707,,,,,,,Garnet Mae,Director,,,,
0,Ukraine,"Aug 24, 2017","$52,600","$113,934",tt5591786,,,,,,,,,,,,
0,,,,,tt1729501,,,,,,,Joseph Pierce,Director,,,,
0,,,,,tt3449006,,,,,,,Steven DeGennaro,Director,,,,
0,United Arab Emirates,"May 11, 2017","$160,114","$203,139",tt5472374,,,,,,,,,,,,
0,,,,,tt7214842,,,,,,,Heidi Ewing,Director,,,,
0,Domestic,"Jun 3, 2016","$19,600","$19,600",tt4266910,,,,,,,,,,,,
0,Domestic,"Dec 1, 2017","$125,570","$1,404,061",tt5825380,,,,,,,,,,,,
0,France,"Jul 1, 2015","$6,489,818","$22,941,158",tt3713944,,,,,,,,,,,,
0,,,,,tt1462765,,,,,,,Nick Sandow,Director,,,,
0,Mexico,"Nov 4, 2016","$912,566","$1,693,944",tt2718028,,,,,,,,,,,,
0,,,,,tt5779862,,,,,,,Bradford May,Director,,,,
0,,,,,tt1052352,,,,,,,Mark Rosman,Director,,,,
0,,,,,tt1849218,,,,,,,Linda Yellen,Director,,,,
0,,,,,tt6260218,,,,,,,Harvey Crossland,Director,,,,
0,,,,,tt1340161,,,,,,,Catherine Cyran,Director,,,,
0,,,,,tt2247134,,,,,,,Leon Ichaso,Director,,,,
0,,,,,tt1023504,,,,,,,Lloyd Kramer,Director,,,,
0,Russia/CIS,"Sep 28, 2017","$2,801,493","$5,904,389",tt6990206,,,,,,,,,,,,
0,,,,,tt3654796,,,,,,,Patrick Brice,Director,,,,
0,,,,,tt6227192,,,,,,,Sanal Kumar Sasidharan,Director,,,,
0,,,,,tt3118664,,,,,,,Levan Koguashvili,Director,,,,
0,Norway,"May 12, 2017","$12,741","$29,882",tt6180842,,,,,,,,,,,,
0,,,,,tt5435084,,,,,,,Mahmoud Sabbagh,Director,,,,
0,,,,,tt6515470,,,,,,,Niles Atallah,Director,,,,
0,,,,,tt3338436,,,,,,,Bradford May,Director,,,,
0,Domestic,"Aug 11, 2017","$331,854","$1,527,829",tt6878038,,,,,,,,,,,,
0,,,,,tt0886485,,,,,,,Paul Unwin,Director,,,,
